"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENSEMBL","sig","dir","nlp","Mean_Ctrl","Mean_ZIKV"
"83666",2165.78471985814,2.83809313592218,0.0660270860430117,0,0,"PARP9","ENSG00000138496",TRUE,"Up",296.601367827608,530.939034934687,3800.6304047816
"54625",5823.77236495697,2.02124618931427,0.0511458873055348,0,0,"PARP14","ENSG00000173193",TRUE,"Up",296.601367827608,2298.83393942715,9348.71079048679
"55601",1797.01743725855,3.14957435766619,0.0745146912848821,0,0,"DDX60","ENSG00000137628",TRUE,"Up",296.601367827608,363.768227301812,3230.26664721529
"23586",2212.62399478913,3.03370546721402,0.0703272081576356,0,0,"RIGI","ENSG00000107201",TRUE,"Up",296.601367827608,481.4191971531,3943.82879242515
"3433",935.049903604472,4.27586949187934,0.108136044617199,0,0,"IFIT2","ENSG00000119922",TRUE,"Up",296.601367827608,91.9047981764218,1778.19500903252
"3437",1264.47231116924,3.83589183341339,0.0889435957381395,0,0,"IFIT3","ENSG00000119917",TRUE,"Up",296.601367827608,165.621255191385,2363.32336714709
"4940",6762.81943457822,2.19220983178665,0.0517700664519759,0,0,"OAS3","ENSG00000111331",TRUE,"Up",296.601367827608,2425.90241828619,11099.7364508703
"85441",1779.94509567769,3.39408794904076,0.0833439551546769,0,0,"HELZ2","ENSG00000130589",TRUE,"Up",296.601367827608,309.035542443344,3250.85464891205
"91351",3096.64898675237,2.0451386121211,0.055852494374598,7.57725490637323e-295,1.63811831903671e-291,"DDX60L","ENSG00000181381",TRUE,"Up",290.785654732949,1206.17915333667,4987.11882016808
"151636",3072.83144743045,2.1626715908684,0.0606164041768864,4.02493794588358e-280,7.83132176130568e-277,"DTX3L","ENSG00000163840",TRUE,"Up",276.106164932042,1120.3901844787,5025.2727103822
"4599",1230.8134398441,7.10459623820972,0.201918204364397,1.75205595792108e-270,3.09906843393367e-267,"MX1","ENSG00000157601",TRUE,"Up",266.508768833521,17.3776409254334,2444.24923876277
"9636",753.491279517912,4.77081997312034,0.138058867766585,3.78287750501541e-262,6.1336206345904e-259,"ISG15","ENSG00000187608",TRUE,"Up",258.212283088706,52.6836801875783,1454.29887884825
"9881",1249.90681966243,2.45534883635595,0.0736738986726026,9.67673726795531e-245,1.44830982325082e-241,"TRANK1","ENSG00000168016",TRUE,"Up",240.839138523681,384.322923562298,2115.49071576257
"3434",3204.89829254882,5.99759175330335,0.180475643864043,8.38362960007386e-244,1.16514486520455e-240,"IFIT1","ENSG00000185745",TRUE,"Up",239.933620074425,98.5129703265127,6311.28361477114
"55008",806.253808038014,3.11282650955201,0.095697586945531,3.61341924044469e-233,4.68708654408882e-230,"HERC6","ENSG00000138642",TRUE,"Up",229.329097027433,166.266372932191,1446.24124314384
"5610",8009.97938966265,1.75899840053425,0.0554112533441169,1.99537873855738e-222,2.42650525725693e-219,"EIF2AK2","ENSG00000055332",TRUE,"Up",218.615018763407,3647.25862476563,12372.7001545597
"54809",1458.98332402719,2.23108413342787,0.0729843031501765,1.4961791402467e-206,1.71242103128118e-203,"SAMD9","ENSG00000205413",TRUE,"Up",202.766389446971,511.384788002691,2406.58186005168
"64135",718.359377593591,3.10282873630881,0.102407233807849,1.39092359083566e-202,1.50351112816052e-199,"IFIH1","ENSG00000115267",TRUE,"Up",198.822893353143,148.593066728448,1288.12568845873
"2537",1875.34403229192,5.28400425321991,0.175700473097138,2.51009208402659e-200,2.57046640415291e-197,"IFI6","ENSG00000126709",TRUE,"Up",196.589988067964,93.6238664647679,3657.06419811908
"10561",579.816281126728,5.95218731515958,0.205317496801631,4.02491160852892e-185,3.91563525835736e-182,"IFI44","ENSG00000137965",TRUE,"Up",181.40719776954,18.6969816674952,1140.93558058596
"64761",817.285550108467,2.40786074560702,0.0845872110580393,1.84999058383215e-179,1.71406032331534e-176,"PARP12","ENSG00000059378",TRUE,"Up",175.765973897919,258.449288092574,1376.12181212436
"80830",1652.5895113026,1.92796969554542,0.0689028310466997,1.18053972064372e-173,1.04408006111658e-170,"APOL6","ENSG00000221963",TRUE,"Up",169.981266197916,686.896471364088,2618.28255124111
"219285",519.29908970753,3.56570927799397,0.127346705252644,1.82507379053164e-173,1.54393307575539e-170,"SAMD9L","ENSG00000177409",TRUE,"Up",169.81137152878,80.257833665436,958.340345749624
"4938",3549.54044427443,1.70458344836082,0.060961463918855,2.59626067388406e-173,2.10481016382343e-170,"OAS1","ENSG00000089127",TRUE,"Up",169.676787067772,1662.64515092947,5436.43573761939
"6773",1968.98755095588,1.60764826568563,0.0588915035900656,2.33449270057936e-165,1.81688897900691e-162,"STAT2","ENSG00000170581",TRUE,"Up",161.740671609444,970.983332213995,2966.99176969776
"5359",2171.96102471053,1.91341149306394,0.071635420880322,1.60840869894571e-158,1.20364646366871e-155,"PLSCR1","ENSG00000188313",TRUE,"Up",154.91950105579,909.508145028489,3434.41390439257
"3431",633.14729042632,2.66424352611745,0.102255829537441,7.97130080366685e-151,5.74435554581281e-148,"SP110","ENSG00000135899",TRUE,"Up",147.240758687358,171.602686708837,1094.6918941438
"51191",485.191098279356,2.83941041134129,0.109452761874541,1.37097507282776e-149,9.52680785428916e-147,"HERC5","ENSG00000138646",TRUE,"Up",146.021052593958,118.61797522468,851.764221334031
"4939",492.990947711301,6.24428295949859,0.242124613472695,8.98761658090066e-147,6.03007089015807e-144,"OAS2","ENSG00000111335",TRUE,"Up",143.219677582217,12.9636230762528,973.018272346349
"6772",9942.88876919497,1.53129574251697,0.0607922430703044,2.95331178698652e-141,1.91541958131323e-138,"STAT1","ENSG00000115415",TRUE,"Up",137.717736077106,5100.20319345996,14785.57434493
"24138",1121.65765916263,2.05847722944601,0.0822612027563549,1.87488855325024e-139,1.17676472840612e-136,"IFIT5","ENSG00000152778",TRUE,"Up",135.929310357351,432.741649089871,1810.57366923539
"10379",980.091022087425,1.91833771989815,0.0774365589851132,9.44368235655119e-137,5.74205398785677e-134,"IRF9","ENSG00000213928",TRUE,"Up",133.240932728503,408.930314201144,1551.25172997371
"25939",973.971314732802,1.94290448228145,0.0791153988603451,2.23195795882897e-134,1.31597593954349e-131,"SAMHD1","ENSG00000101347",TRUE,"Up",130.88075205101,400.308860388618,1547.63376907699
"129607",312.008483578951,5.13879335716024,0.21739683760927,4.6100018866997e-124,2.6381413738093e-121,"CMPK2","ENSG00000134326",TRUE,"Up",120.578701935014,17.349250056172,606.667717101731
"103",9329.04627360754,1.03042871574268,0.0445552463341835,1.45576935325209e-119,8.09282980177882e-117,"ADAR","ENSG00000160710",TRUE,"Up",116.091899593047,6121.82862026827,12536.2639269468
"3430",762.701069055165,1.93258716154998,0.0840385534363353,2.702613825314e-118,1.46068769997596e-115,"IFI35","ENSG00000068079",TRUE,"Up",114.835442627786,315.338034999137,1210.06410311119
"9830",2449.00270079078,1.39401544046416,0.0630619554529865,1.41782674250623e-109,7.45585268349831e-107,"TRIM14","ENSG00000106785",TRUE,"Up",106.127502681579,1346.93285176814,3551.07254981343
"7706",3052.09291260243,1.18647643757478,0.0542814834574121,3.4676725680443e-107,1.77553960937995e-104,"TRIM25","ENSG00000121060",TRUE,"Up",103.750669634856,1859.48472148511,4244.70110371976
"57169",3236.5802724499,1.13659979830302,0.053001374940007,2.81700132582547e-103,1.405394738374e-100,"ZNFX1","ENSG00000124201",TRUE,"Up",99.8522016767412,2019.39544220686,4453.76510269295
"8638",271.229715135023,5.59970286688171,0.262872075975751,1.1918839779815e-100,5.7976216398965e-98,"OASL","ENSG00000135114",TRUE,"Up",97.2367501306621,10.6259723338139,531.833457936232
"6672",1335.62641667841,1.59005453970985,0.0781129454469561,2.41404003607239e-93,1.14560919467953e-90,"SP100","ENSG00000067066",TRUE,"Up",89.9409635093671,662.990870221086,2008.26196313574
"10346",232.763480935599,3.70684636125026,0.183535209928768,1.15251787403439e-91,5.33917625597313e-89,"TRIM22","ENSG00000132274",TRUE,"Up",88.2725257420503,32.7694522603917,432.757509610807
"105374071",274.713330180774,2.86388663551822,0.14289630462935,1.71530156995837e-90,7.7615401503907e-88,"LOC105374071",NA,TRUE,"Up",87.1100520915707,66.0388715217823,483.387788839766
"87178",2685.27716038869,1.29014343181617,0.0645318495047359,3.5178377076557e-90,1.55560382449675e-87,"PNPT1","ENSG00000138035",TRUE,"Up",86.8081009977978,1554.18823637666,3816.36608440073
