"GeneID","SYMBOL","ENSEMBL","Control_1","Control_2","Control_3","ZIKV_1","ZIKV_2","ZIKV_3"
"100113392","SNORD11B","ENSG00000271852",10.1570789337641,6.43009333657274,8.23071270371332,13.8366112306861,12.3860055753176,7.8964488394901
"100113393","SNORD12B","ENSG00000222365",88.8744406704357,101.044323860429,115.229977851986,76.6335391237997,106.313214521476,73.3241677952652
"100113402","SNORD111B",NA,14.3891951561658,15.6159409602481,21.6056208472475,24.4801583312138,22.7076768880822,15.7928976789802
"100113407","TMEM170B","ENSG00000205269",794.791426567039,825.807701368413,796.321454084263,823.810545580847,791.672189689049,721.961036753381
"100124516","SNORD58C",NA,16.0820416451265,22.9646190591883,15.4325863194625,17.0296753608444,21.6755097568058,19.1770900387617
"100124533","SCARNA27",NA,22.8534276009692,29.3947123957611,31.8940117268891,28.7375771714249,30.965013938294,12.4087053191987
"100124537","SNORA70B","ENSG00000206937",12.6963486672051,22.0460342968208,8.23071270371332,13.8366112306861,6.19300278765879,10.1525770793444
"100124539","SNORA11B","ENSG00000221102",17.7748881340871,18.3716952473507,6.17303452778499,20.2227394910027,27.8685125444646,34.9699877177419
"100125288","ZGLP1","ENSG00000220201",29.6248135568119,26.6389581086585,18.519103583355,27.6732224613721,23.7398440193587,20.3051541586888
"100125556","FAM86JP","ENSG00000291071",154.895453739902,112.985925771207,167.700771338159,137.301757596808,107.345381652752,117.318668472424
"100126311","MIR147B","ENSG00000284386",11.0035021782444,11.9416019107779,13.3749081435341,11.7079018105805,13.4181727065941,9.02451295941726
"100126317","MIR374B","ENSG00000212027",56.7103573801828,63.3823486033598,54.5284716621007,69.1830561534303,66.0586964016938,69.9399754354838
"100126321","MIR922","ENSG00000284146",15.2356184006461,19.2902800097182,16.4614254074266,17.0296753608444,20.6433426255293,18.0490259188345
"100126325","MIR935","ENSG00000284583",11.8499254227248,10.1044323860429,11.3172299676058,17.0296753608444,12.3860055753176,11.2806411992716
"100126326","MIR936","ENSG00000283788",11.0035021782444,9.18584762367534,12.34606905557,7.45048297036942,5.16083565638233,5.64032059963579
"100126327","MIR938","ENSG00000216035",9.31065568928374,11.9416019107779,13.3749081435341,9.57919239047496,7.22516991893526,11.2806411992716
"100126332","MIR943","ENSG00000284587",23.6998508454495,23.8832038215559,24.69213811114,24.4801583312138,29.9328468070175,23.6893465184703
"100126337","MIR509-3","ENSG00000212014",12.6963486672051,6.43009333657274,6.17303452778499,8.51483768042219,11.3538384440411,14.664833559053
"100126338","MIR937","ENSG00000284224",89.720863914916,112.067341008839,76.1340925093482,81.9553126740636,72.2516991893526,83.4767448746097
"100126351","MIR939","ENSG00000284310",55.8639341357024,56.0336705044195,46.2977589583874,43.6385431121637,52.6405236950997,49.6348212767949
"100126355","MIR365A","ENSG00000199130",47.399701690899,43.1734838312741,41.1535635185666,41.5098336920582,39.2223509885057,42.866436557232
"100126584","LOC100126584","ENSG00000310237",45.7068552019383,64.3009333657273,52.4707934861724,71.3117655735358,59.865693614035,49.6348212767949
"100126693","LINC00322",NA,25.3926973344102,28.4761276333935,23.6632990231758,34.0593507216888,47.4796880387174,29.3296671181061
"100126784","LEISA1",NA,19.4677346230478,30.3132971581286,29.8363335509608,14.9009659407388,13.4181727065941,11.2806411992716
"100126791","EGOT","ENSG00000235947",65.1745898249862,67.05668765283,70.9898970695274,45.7672525322693,89.7985404210525,68.8119113155566
"100126793","GHRLOS","ENSG00000240288",214.145080853526,189.228461047712,192.392909449299,213.935296720608,211.594261911675,227.868952225286
"100127888","SLCO4A1-AS1","ENSG00000232803",53.3246644022614,60.6265943162572,59.6726671019216,55.3464449227442,42.3188523823351,41.7383724373048
"100127955","LOC100127955",NA,81.2566314701126,95.5328152862235,70.9898970695274,64.9256373132192,61.9300278765879,78.964488394901
"100127983","C8orf88","ENSG00000253250",57.5567806246631,45.9292381183767,56.5861498380291,57.4751543428498,46.4475209074409,50.7628853967221
"100128006","ARHGAP44-AS1","ENSG00000265489",9.31065568928374,11.9416019107779,7.20187361574915,11.7079018105805,10.3216713127647,7.8964488394901
"100128023","DPPA2P3",NA,21.1605811120085,14.6973561978805,11.3172299676058,21.2870942010555,26.8363454131881,15.7928976789802
"100128025","WWTR1-AS1","ENSG00000241313",26.2391205788905,31.2318819204961,36.0093680787458,45.7672525322693,38.1901838572292,47.3786930369406
"100128054","PLCE1-AS1","ENSG00000268894",44.860431957458,50.5221619302143,40.1247244306024,42.5741884021109,47.4796880387174,40.6103083173777
"100128055","SMARCA5-AS1",NA,148.97049102854,165.345257226156,169.758449514087,182.004655419024,147.599899772535,139.879950870968
"100128071","FAM229A","ENSG00000225828",46.5532784464187,61.5451790786247,48.3554371343157,54.2820902126915,59.865693614035,47.3786930369406
"100128079","LOC100128079","ENSG00000261329",51.6318179133007,59.7080095538897,70.9898970695274,57.4751543428498,51.6083565638233,49.6348212767949
"100128108","UBE2Q2P13","ENSG00000290760",31.3176600457726,43.1734838312741,28.8074944629966,42.5741884021109,33.0293482008469,30.4577312380333
"100128126","STAU2-AS1","ENSG00000253302",35.5497762681743,28.4761276333935,29.8363335509608,42.5741884021109,33.0293482008469,40.6103083173777
"100128176","UST-AS1",NA,25.3926973344102,20.2088647720857,24.69213811114,34.0593507216888,28.900679675741,32.7138594778876
"100128191","TMPO-AS1","ENSG00000257167",595.035540869679,626.474807934658,573.06337199604,681.187014433775,542.919911051421,555.007547004162
"100128262","TNK2-AS1",NA,26.2391205788905,31.2318819204961,30.8651726389249,23.415803621161,26.8363454131881,33.8419235978147
"100128285","DNM1P35",NA,27.0855438233709,26.6389581086585,26.7498162870683,21.2870942010555,18.5790083629764,30.4577312380333
"100128288","LOC100128288",NA,129.502756405492,112.985925771207,131.691403259413,111.757244555541,145.535565509982,153.416720310093
"100128292","DLG5-AS1",NA,38.0890460016153,56.9522552667871,32.9228508148533,48.9603166624276,58.8335264827585,32.7138594778876
"100128340","LOC100128340",NA,27.9319670678512,27.557542871026,19.5479426713191,23.415803621161,21.6755097568058,25.9454747583246
"100128361","LOC100128361",NA,54.1710876467417,57.8708400291546,47.3265980463516,57.4751543428498,37.1580167259528,49.6348212767949
"100128386","ARHGAP42-AS1","ENSG00000248027",31.3176600457726,35.8248057323338,33.9516899028174,27.6732224613721,36.1258495946763,33.8419235978147
"100128494","NUMA1-AS1","ENSG00000251143",1284.02406187668,1397.16742356102,1313.82751533024,1201.65646764958,1286.08024557048,1271.32826315791
"100128505","ASTN2-AS1","ENSG00000229105",99.0315196041997,87.2655524249157,83.3359661250973,85.1483768042219,87.7342061584996,83.4767448746097
"100128511","NEBL-AS1",NA,41.4747389795366,46.8478228807442,21.6056208472475,30.8662865915304,34.0615153321234,36.098051837669
"100128531","KIAA1671-AS1","ENSG00000203280",71.9459757808289,81.7540438507105,66.8745407176707,96.8562786148024,62.9621950078644,74.4522319151924
"100128537","MIR29B2CHG",NA,256.466243077543,228.727605829516,233.546472967865,225.643198531188,267.331287000605,262.838939943028
"100128568","RANBP3-DT","ENSG00000266983",10.1570789337641,12.8601866731455,7.20187361574915,12.7722565206333,14.4503398378705,13.5367694391259
"100128569","TEKTIP1","ENSG00000183397",146.431221295099,181.879782948772,143.008633227019,190.519493099446,146.567732641258,148.904463830385
"100128594","TMSB15B-AS1",NA,16.0820416451265,17.4531104849831,18.519103583355,15.9653206507916,18.5790083629764,15.7928976789802
"100128640","ACVR2B-AS1","ENSG00000229589",49.93897142434,43.1734838312741,51.4419543982082,43.6385431121637,43.3510195136115,56.4032059963579
"100128653","LOC100128653",NA,418.979506017768,400.502956392245,351.862968083744,483.217038363959,493.37588875015,447.841455611082
"100128731","OST4","ENSG00000228474",920.062066750129,924.096270941739,1045.30051337159,951.53311078718,971.269270531154,948.70192485874
"100128750","RBPMS-AS1","ENSG00000254109",178.595304585352,140.543468642233,159.470058634446,167.103689478285,162.050239610405,156.800912669875
"100128782","ERCC6L2-AS1","ENSG00000175611",105.802905560042,125.846112444352,124.489529643664,113.885953975647,119.73138722807,145.520271470603
"100128788","SRRM2-AS1","ENSG00000205913",93.9529801373177,91.8584762367534,100.826230620488,104.306761585172,91.8628746836054,91.3731937140998
"100128822","LINC01003","ENSG00000261455",39.781892490576,37.6619752570689,48.3554371343157,52.1533807925859,35.0936824633998,36.098051837669
"100128881","VPS9D1-AS1","ENSG00000261373",332.644335080773,362.840981135176,365.237876227278,256.509485122718,275.588624050816,283.144094101717
"100128882","ZFPM1-AS1","ENSG00000261744",30.4712368012922,36.7433904947013,28.8074944629966,43.6385431121637,40.2545181197822,37.2261159575962
"100128890","FAM66B","ENSG00000215374",49.93897142434,54.1965009796845,48.3554371343157,54.2820902126915,50.5761894325468,59.7873983561394
"100128905","LINC01960","ENSG00000260868",46.5532784464187,49.6035771678468,49.3842762222799,37.2524148518471,39.2223509885057,49.6348212767949
"100128908","CIROP","ENSG00000283654",15.2356184006461,4.59292381183767,9.25955179167748,9.57919239047496,14.4503398378705,11.2806411992716
"100128927","ZBTB42","ENSG00000179627",118.499254227248,149.729316265908,152.268185018696,170.296753608444,133.149559934664,143.264143230749
"100128966","LOC100128966","ENSG00000120709",14.3891951561658,11.9416019107779,18.519103583355,17.0296753608444,10.3216713127647,13.5367694391259
"100129029","PKP4-AS1","ENSG00000204380",151.509760761981,124.008942919617,136.835598699234,121.336436946016,126.956557147005,126.343181431842
"100129034","LOC100129034",NA,1362.74142361335,1272.23989587903,1318.97171077006,1263.38904083264,1224.15021769389,1216.05312128148
"100129046","BCAR3-AS1",NA,103.263635826601,109.311586721736,84.3648052130615,88.3414409343802,107.345381652752,116.190604352497
"100129060","SEMA3F-AS1","ENSG00000235016",141.352681828217,147.892146741173,127.576046907556,114.9503086857,176.500579448276,142.136079110822
"100129075","KTN1-AS1","ENSG00000186615",59.2496271136238,57.8708400291546,62.7591843658141,73.4404749936414,67.0908635329703,56.4032059963579
"100129098","LOC100129098",NA,18.6213113785675,28.4761276333935,28.8074944629966,17.0296753608444,21.6755097568058,24.8174106383975
"100129148","LOC100129148",NA,218.377197075928,211.274495344533,197.53710488912,194.776911939658,188.886585023593,186.130579787981
"100129195","ZSCAN16-AS1","ENSG00000269293",143.045528317177,147.892146741173,132.720242347377,154.331432957652,121.795721490623,155.672848549948
"100129196","MATN1-AS1","ENSG00000186056",45.7068552019383,36.7433904947013,30.8651726389249,55.3464449227442,41.2866852510586,41.7383724373048
"100129215","LOC100129215","ENSG00000226180",33.0105065347332,35.8248057323338,42.1824026065308,22.3514489111082,38.1901838572292,32.7138594778876
"100129216","DEFB131B","ENSG00000225805",43.1675854684973,51.4407466925819,55.5573107500649,43.6385431121637,51.6083565638233,30.4577312380333
"100129250","TZMP1","ENSG00000235453",111.727868271405,125.846112444352,115.229977851986,124.529501076175,131.085225672111,112.806411992716
"100129361","SMIM10L1","ENSG00000256537",515.471755888527,486.849924054793,617.303452778499,510.890260825331,508.858395719297,538.086585205254
"100129387","GABPB1-AS1",NA,616.196121981687,597.998680301264,598.784349195144,549.207030387231,580.077927777374,631.715907159208
"100129396","FAM106C","ENSG00000288235",61.7888968470648,53.2779162173169,58.6438280139574,47.8959619523748,53.6726908263762,71.0680395554109
"100129405","MSTO2P",NA,358.037032415184,361.922396372808,322.026634532784,301.212382944935,306.55363798911,340.675364218002
"100129424","RPL19P12",NA,30.4712368012922,49.6035771678468,24.69213811114,42.5741884021109,49.5440223012703,36.098051837669
"100129434","LOC100129434","ENSG00000233251",185.366690541194,183.716952473507,195.479426713191,149.009659407388,177.532746579552,169.209617989074
"100129455","LOC100129455",NA,8.4642324448034,14.6973561978805,15.4325863194625,12.7722565206333,20.6433426255293,12.4087053191987
"100129460","DPY19L1P1",NA,437.600817396336,389.479939243834,433.141256032913,433.192366991479,470.668211862068,469.274673889698
"100129461","LYRM4-AS1","ENSG00000272142",92.260133648357,90.9398914743858,132.720242347377,137.301757596808,118.699220096794,120.702860832206
"100129480","MKRN2OS","ENSG00000225526",180.288151074312,157.996579127216,131.691403259413,178.811591288866,170.307576660617,160.185105029656
"100129482","ZNF37BP","ENSG00000293313",705.916985896603,676.078385102505,716.072005223059,747.177006457047,778.254016982455,838.151641105878
"100129484","LINC02983","ENSG00000234432",33.8569297792136,38.5805600194364,34.9805289907816,41.5098336920582,51.6083565638233,41.7383724373048
"100129516","LINC02012",NA,10.1570789337641,11.9416019107779,7.20187361574915,13.8366112306861,8.25733705021172,6.76838471956295
"100129518","SOD2-OT1","ENSG00000285427",61.7888968470648,65.2195181280949,61.7303452778499,70.2474108634831,74.3160334519055,57.531270116285
"100129534","LOC100129534","ENSG00000292993",38.9354692460956,39.4991447818039,41.1535635185666,51.0890260825331,37.1580167259528,46.2506289170135
"100129550","LINC02035","ENSG00000273033",298.78740530156,282.9241068092,253.094415639185,302.276737654988,321.003977826981,252.686362863683
"100129583","FAM47E","ENSG00000189157",4.2321162224017,13.778771435513,10.2883908796416,11.7079018105805,9.28950418148819,10.1525770793444
"100129617","LOC100129617",NA,236.998508454495,220.460342968208,244.863702935471,187.326428969288,233.269771668481,225.612823985432
"100129716","ARRDC3-AS1","ENSG00000281357",147.277644539579,193.82138485955,160.49889772241,194.776911939658,166.178908135511,134.239630271332
"100129722","STPG3-AS1","ENSG00000275549",18.6213113785675,22.9646190591883,12.34606905557,17.0296753608444,9.28950418148819,16.9209617989074
"100129724","MAPRE3-AS1","ENSG00000205500",26.2391205788905,21.1274495344533,30.8651726389249,15.9653206507916,27.8685125444646,24.8174106383975
"100129726","LINC01126","ENSG00000279873",69.4067060473878,72.5681962270351,82.3071270371332,71.3117655735358,71.2195320580761,101.525770793444
"100129781","MIR193BHG","ENSG00000262454",213.298657609046,209.437325819798,187.248714009478,229.900617371399,223.980267486993,260.582811703173
"100129792","CCDC152","ENSG00000198865",41.4747389795366,37.6619752570689,39.0958853426383,36.1880601417943,50.5761894325468,54.1470777565036
"100129794","SLC25A21-AS1","ENSG00000258708",82.1030547145929,63.3823486033598,63.7880234537782,71.3117655735358,63.9943621391409,59.7873983561394
"100129836","COL4A2-AS2","ENSG00000224821",63.4817433360255,70.7310267023001,50.4131153102441,75.5691844137469,56.7691922202056,55.2751418764307
"100129845","PCOLCE-AS1","ENSG00000224729",38.0890460016153,51.4407466925819,26.7498162870683,40.4454789820054,35.0936824633998,30.4577312380333
"100129858","SCOC-AS1","ENSG00000196951",22.8534276009692,22.9646190591883,46.2977589583874,34.0593507216888,26.8363454131881,34.9699877177419
"100129878","DYM-AS1","ENSG00000264269",9.31065568928374,11.9416019107779,21.6056208472475,15.9653206507916,12.3860055753176,34.9699877177419
"100129917","PCGF3-AS1","ENSG00000249592",306.405214501883,302.214386818919,290.132622805894,342.722216636993,335.454317664851,363.236646616545
"100129924","TMEM269","ENSG00000274386",46.5532784464187,49.6035771678468,50.4131153102441,51.0890260825331,48.5118551699939,53.0190136365764
"100129931","CFAP184-OT1","ENSG00000245748",584.032038691434,589.731417439957,594.668992843287,565.172351038023,598.65693614035,575.31270116285
"100129940","HMGA2-AS1","ENSG00000197301",110.881445026924,116.660264820677,125.518368731628,86.2127315142747,143.471231247429,90.2451295941726
"100129961","CCNT2-AS1",NA,34.7033530236939,28.4761276333935,37.0382071667099,40.4454789820054,25.8041782819116,38.3541800775234
"100129973","CERNA1",NA,149.81691427302,149.729316265908,121.403012379771,138.366112306861,133.149559934664,164.697361509365
"100129995","LINC01460","ENSG00000205334",19.4677346230478,12.8601866731455,27.7786553750324,14.9009659407388,13.4181727065941,16.9209617989074
"10013","HDAC6","ENSG00000094631",1222.23516502961,1263.05404825536,1159.50165213561,1143.11695859668,1259.24390015729,1248.76698075936
"100130015","URAHP","ENSG00000290738",162.513262940225,209.437325819798,175.931484041872,158.588851797863,150.696401166364,143.264143230749
"100130027","LOC100130027",NA,229.380699254172,270.982504898422,226.344599352116,288.440126424302,250.816612900181,243.661849904266
"100130086","HSFX2","ENSG00000268738",11.8499254227248,25.7203733462909,18.519103583355,22.3514489111082,21.6755097568058,27.0735388782518
"100130111","LCIIAR","ENSG00000256802",482.461249353794,536.45350122264,533.967486653401,443.835914092007,564.595420808227,467.018545649843
"100130148","MAPT-IT1","ENSG00000279685",11.8499254227248,12.8601866731455,13.3749081435341,6.38612826031664,9.28950418148819,7.8964488394901
"100130172","FAM13B-AS1",NA,59.2496271136238,69.8124419399326,83.3359661250973,75.5691844137469,70.1873649267996,71.0680395554109
"100130197","EFCAB14-AS1","ENSG00000228237",115.959984493807,116.660264820677,114.201138764022,130.915629336491,99.0880446025407,116.190604352497
"100130207","LOC100130207","ENSG00000144455",38.0890460016153,19.2902800097182,33.9516899028174,22.3514489111082,31.9971810695704,23.6893465184703
"100130238","GALNT9-AS1",NA,30.4712368012922,32.1504666828637,33.9516899028174,31.9306413015832,26.8363454131881,19.1770900387617
"100130275","TFAP2A-AS1",NA,78.7173617366716,81.7540438507105,72.0187361574915,70.2474108634831,68.1230306642467,76.7083601550467
"100130283","LOC100130283","ENSG00000140650",332.644335080773,318.748912541534,316.882439092963,366.138020258154,357.129827421657,330.522787138657
"100130311","C17orf107","ENSG00000205710",17.7748881340871,33.0690514452312,19.5479426713191,15.9653206507916,17.5468412316999,13.5367694391259
"100130348","CATSPERH","ENSG00000187066",38.9354692460956,32.1504666828637,31.8940117268891,42.5741884021109,29.9328468070175,37.2261159575962
"100130357","LOC100130357","ENSG00000215022",122.731370449649,127.683281969087,117.287656027915,107.49982571533,157.921571085299,150.032527950312
"100130373","EPB41L1-AS1",NA,362.269148637585,384.887015431997,369.353232579135,344.850926057099,356.097660290381,398.206634334287
"100130417","LINC02593","ENSG00000223764",174.36318836295,184.635537235874,166.671932250195,146.880949987283,185.790083629764,162.441233269511
"100130418","CECR7",NA,306.405214501883,338.95777731362,294.247979157751,339.529152506835,334.422150533575,291.040542941207
"100130449","GPC1-AS1","ENSG00000218416",22.8534276009692,12.8601866731455,11.3172299676058,19.1583847809499,16.5146741004234,24.8174106383975
"100130460","CAND1.11",NA,27.9319670678512,18.3716952473507,21.6056208472475,15.9653206507916,18.5790083629764,9.02451295941726
"100130519","TMEM221","ENSG00000188051",33.0105065347332,34.9062209699663,24.69213811114,37.2524148518471,30.965013938294,32.7138594778876
"100130522","PARD6G-AS1","ENSG00000267270",33.8569297792136,39.4991447818039,26.7498162870683,31.9306413015832,35.0936824633998,27.0735388782518
"100130548","LOC100130548","ENSG00000235138",100.72436609316,95.5328152862235,95.6820351806673,122.400791656069,93.9272089461584,89.1170654742455
"100130557","NFYC-AS1",NA,135.427719116854,132.276205780925,123.4606905557,131.979984046544,139.342562722323,128.599309671696
"100130581","LINC00910","ENSG00000188825",96.4922498707587,99.2071543356936,100.826230620488,91.5345050645385,110.441883046582,98.1415784336627
"100130691","LOC100130691","ENSG00000213963",150.6633375175,122.171773394882,155.354702282589,163.910625348127,171.339743791893,131.983502031477
"100130698","LOC100130698",NA,42.321162224017,55.115085742052,40.1247244306024,41.5098336920582,31.9971810695704,31.5857953579604
"100130701","BTNL12P","ENSG00000293512",42.321162224017,36.7433904947013,36.0093680787458,41.5098336920582,44.383186644888,32.7138594778876
"100130705","SPMIP1","ENSG00000272899",60.0960503581041,53.2779162173169,65.8457016297065,63.8612826031664,40.2545181197822,49.6348212767949
"100130717","HDHD5-AS1","ENSG00000185837",16.9284648896068,15.6159409602481,12.34606905557,18.0940300708972,12.3860055753176,7.8964488394901
"100130733","LRRC70","ENSG00000186105",66.8674363139468,80.835459088343,72.0187361574915,61.7325731830609,58.8335264827585,82.3486807546825
"100130742","LRRC69","ENSG00000214954",131.195602894453,117.578849583044,117.287656027915,108.564180425383,100.120211733817,124.087053191987
"100130744","LOC100130744",NA,93.9529801373177,81.7540438507105,72.0187361574915,83.0196673841163,80.5090362395643,85.732873114464
"100130771","EFCAB10","ENSG00000185055",195.523769474958,212.1930801069,198.565943977084,211.806587300502,191.983086417423,212.076054546306
"100130776","AGAP2-AS1","ENSG00000255737",142.199105072697,146.973561978805,127.576046907556,142.623531147072,126.956557147005,119.574796712279
"100130827","SBK3","ENSG00000231274",38.9354692460956,31.2318819204961,30.8651726389249,36.1880601417943,22.7076768880822,32.7138594778876
"100130855","USP3-AS1","ENSG00000259248",347.87995348142,313.237403967329,361.122519875422,315.048994175621,362.290663078039,348.571813057492
"100130872","LOC100130872",NA,15.2356184006461,20.2088647720857,16.4614254074266,22.3514489111082,8.25733705021172,20.3051541586888
