"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003725","double-stranded RNA binding","11/93","65/14185",0.169230769230769,25.8122415219189,16.2877032503231,3.50630349051343e-13,3.96212294428018e-10,3.96212294428018e-10,"EIF2AK2/OAS3/TLR3/OAS2/OASL/DDX60L/IFIH1/ADAR/DDX60/RIGI/OAS1",11
"GO:0016779","nucleotidyltransferase activity","9/93","140/14185",0.0642857142857143,9.80529953917051,8.50553818785508,3.26977743674774e-07,0.000184742425176247,0.000184742425176247,"PARP10/OAS3/OAS2/PARP12/PNPT1/OASL/PARP14/PARP9/OAS1",9
"GO:0003727","single-stranded RNA binding","6/93","73/14185",0.0821917808219178,12.5364560318162,8.02775444483195,8.06811711674679e-06,0.00215019196888762,0.00215019196888762,"PNPT1/DDX60L/IFIH1/DDX60/RIGI/IFIT5",6
"GO:0003950","NAD+ poly-ADP-ribosyltransferase activity","4/93","21/14185",0.19047619047619,29.05273937532,10.450726532219,9.51412375613991e-06,0.00215019196888762,0.00215019196888762,"PARP10/PARP12/PARP14/PARP9",4
"GO:1990404","NAD+-protein mono-ADP-ribosyltransferase activity","4/93","21/14185",0.19047619047619,29.05273937532,10.450726532219,9.51412375613991e-06,0.00215019196888762,0.00215019196888762,"PARP10/PARP12/PARP14/PARP9",4
"GO:0003724","RNA helicase activity","5/93","70/14185",0.0714285714285714,10.894777265745,6.74169529285896,9.39858299821559e-05,0.0177006646466394,0.0177006646466394,"HELZ2/DDX60L/IFIH1/DDX60/RIGI",5
"GO:0008186","ATP-dependent activity, acting on RNA","5/93","73/14185",0.0684931506849315,10.4470466931801,6.57381875963971,0.00011485112339631,0.0185402527768328,0.0185402527768328,"HELZ2/DDX60L/IFIH1/DDX60/RIGI",5
"GO:0019787","ubiquitin-like protein transferase activity","11/93","437/14185",0.0251716247139588,3.83934942545705,4.89772410903397,0.000131314246173814,0.0185481372720512,0.0185481372720512,"UBA7/TRIM34/PML/HERC6/UBE2L6/TRIM21/HERC5/TRIM14/TRIM22/DTX3L/TRIM25",11
"GO:0016755","aminoacyltransferase activity","11/93","447/14185",0.0246085011185682,3.75345793942893,4.80534939632573,0.000160085700796566,0.0196130677317227,0.0196130677317227,"UBA7/TRIM34/PML/HERC6/UBE2L6/TRIM21/HERC5/TRIM14/TRIM22/DTX3L/TRIM25",11
"GO:0042605","peptide antigen binding","3/93","17/14185",0.176470588235294,26.9165085388994,8.68562746446673,0.000173566971077192,0.0196130677317227,0.0196130677317227,"TAP2/TAP1/HLA-F",3
"GO:0016763","pentosyltransferase activity","4/93","47/14185",0.0851063829787234,12.9810112102494,6.6834843145759,0.000248908872660061,0.0252049607221619,0.0252049607221619,"PARP10/PARP12/PARP14/PARP9",4
"GO:0004386","helicase activity","6/93","136/14185",0.0441176470588235,6.72912713472486,5.45368093318598,0.000267663299704374,0.0252049607221619,0.0252049607221619,"HELZ2/ZNFX1/DDX60L/IFIH1/DDX60/RIGI",6
"GO:0004842","ubiquitin-protein transferase activity","10/93","403/14185",0.0248138957816377,3.78478614690894,4.60726049981219,0.000302815562683923,0.0263216604486795,0.0263216604486795,"UBA7/TRIM34/HERC6/UBE2L6/TRIM21/HERC5/TRIM14/TRIM22/DTX3L/TRIM25",10
"GO:0038187","pattern recognition receptor activity","3/93","21/14185",0.142857142857143,21.78955453149,7.74491026449987,0.000333085769719329,0.0268847799844887,0.0268847799844887,"TLR3/IFIH1/RIGI",3
"GO:0120545","nucleic acid conformation isomerase activity","6/93","147/14185",0.0408163265306122,6.22558700899715,5.17363338057369,0.000406393460371373,0.0306149740146434,0.0306149740146434,"HELZ2/ZNFX1/DDX60L/IFIH1/DDX60/RIGI",6
"GO:0061659","ubiquitin-like protein ligase activity","9/93","349/14185",0.0257879656160458,3.93335798132914,4.50740956336043,0.000465597891578158,0.0328828510927074,0.0328828510927074,"TRIM34/PML/HERC6/TRIM21/HERC5/TRIM14/TRIM22/DTX3L/TRIM25",9
