"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051607","defense response to virus","47/94","247/13938",0.190283400809717,28.2145748987854,35.559056386159,3.99211745670653e-58,2.10224905270166e-54,2.10224905270166e-54,"IFITM3/EIF2AK2/RSAD2/PLSCR1/IFNL2/SHFL/IFI6/OAS3/TLR3/CASP1/NLRC5/IFI16/TRIM34/STAT1/IFIT1/IFIT2/IFIT3/GBP1/PML/IRF7/MX2/OAS2/TRIM21/HERC5/BST2/STAT2/ZNFX1/OASL/IFITM1/DDX60L/SAMHD1/IFIH1/TRIM22/IFI44L/DTX3L/ADAR/USP18/IRF9/ISG15/DDX60/IFI27/MX1/PARP9/RIGI/IFIT5/TRIM25/OAS1",47
"GO:0009615","response to virus","50/94","320/13938",0.15625,23.1682180851064,33.0572628493247,1.23191598489134e-57,3.2436347882189e-54,3.2436347882189e-54,"IFITM3/EIF2AK2/RSAD2/PLSCR1/IFI44/IFNL2/SHFL/IFI6/OAS3/TLR3/CASP1/NLRC5/IFI16/TRIM34/STAT1/IFIT1/IFIT2/IFIT3/GBP1/CCL5/PML/IRF7/MX2/OAS2/TRIM21/HERC5/BST2/STAT2/ZNFX1/OASL/IFITM1/DDX60L/SAMHD1/IFIH1/TRIM22/IFI44L/LGALS9/DTX3L/ADAR/USP18/IRF9/ISG15/DDX60/IFI27/MX1/PARP9/RIGI/IFIT5/TRIM25/OAS1",50
"GO:0048525","negative regulation of viral process","23/94","64/13938",0.359375,53.2869015957447,34.5461640233058,7.53520729059531e-35,1.32268005307583e-31,1.32268005307583e-31,"IFITM3/EIF2AK2/RSAD2/PLSCR1/SHFL/OAS3/IFI16/STAT1/IFIT1/CCL5/OAS2/TRIM21/BST2/TRIM14/ZNFX1/OASL/IFITM1/IFIH1/ISG15/SP100/MX1/IFIT5/OAS1",23
"GO:0050792","regulation of viral process","27/94","121/13938",0.223140495867769,33.0865131000528,29.2096337786583,1.72256435714506e-34,2.26775597618148e-31,2.26775597618148e-31,"IFITM3/EIF2AK2/RSAD2/PLSCR1/LAMP3/SHFL/OAS3/IFI16/STAT1/IFIT1/CCL5/OAS2/TRIM21/BST2/TRIM14/ZNFX1/OASL/IFITM1/IFIH1/LGALS9/ADAR/ISG15/SP100/MX1/IFIT5/TRIM25/OAS1",27
"GO:1903900","regulation of viral life cycle","24/94","98/13938",0.244897959183673,36.3126356925749,28.9063268003882,1.02786553661631e-31,1.0825479831643e-28,1.0825479831643e-28,"IFITM3/EIF2AK2/RSAD2/PLSCR1/LAMP3/SHFL/OAS3/IFI16/IFIT1/CCL5/OAS2/TRIM21/BST2/ZNFX1/OASL/IFITM1/IFIH1/LGALS9/ADAR/ISG15/MX1/IFIT5/TRIM25/OAS1",24
"GO:0045071","negative regulation of viral genome replication","19/94","43/13938",0.441860465116279,65.5175655616032,34.91408826923,5.71618603508146e-31,5.0169059434565e-28,5.0169059434565e-28,"IFITM3/EIF2AK2/RSAD2/PLSCR1/SHFL/OAS3/IFI16/IFIT1/CCL5/OAS2/BST2/ZNFX1/OASL/IFITM1/IFIH1/ISG15/MX1/IFIT5/OAS1",19
"GO:0045069","regulation of viral genome replication","20/94","71/13938",0.28169014084507,41.7680551393467,28.3776018974761,7.56888503212574e-28,5.69396408273916e-25,5.69396408273916e-25,"IFITM3/EIF2AK2/RSAD2/PLSCR1/SHFL/OAS3/IFI16/IFIT1/CCL5/OAS2/BST2/ZNFX1/OASL/IFITM1/IFIH1/ADAR/ISG15/MX1/IFIT5/OAS1",20
"GO:0016032","viral process","30/94","327/13938",0.0917431192660551,13.6033574077689,19.0034692764718,2.85797993756994e-26,1.88126529390541e-23,1.88126529390541e-23,"IFITM3/EIF2AK2/RSAD2/PLSCR1/LAMP3/PARP10/SHFL/OAS3/IFI16/STAT1/IFIT1/CCL5/IRF7/OAS2/TRIM21/BST2/TRIM14/ZNFX1/OASL/IFITM1/IFIH1/LGALS9/ADAR/ISG15/SP100/MX1/PARP9/IFIT5/TRIM25/OAS1",30
"GO:0002831","regulation of response to biotic stimulus","33/94","444/13938",0.0743243243243243,11.0205577918344,17.6819765697922,5.15212948070401e-26,3.01456820504304e-23,3.01456820504304e-23,"EIF2AK2/RSAD2/PLSCR1/OAS3/TLR3/CASP1/NLRC5/IFI16/STAT1/CCL5/PML/IRF7/TRIM21/HERC5/STAT2/ZNFX1/OASL/SAMHD1/IFIH1/TRIM22/LGALS9/DTX3L/PLSCR2/USP18/ISG15/HLA-F/DDX60/IFI35/PARP14/PARP9/RIGI/TRIM25/OAS1",33
"GO:0019079","viral genome replication","20/94","99/13938",0.202020202020202,29.9548678272083,23.8234476286529,1.24859051880313e-24,6.57507767201727e-22,6.57507767201727e-22,"IFITM3/EIF2AK2/RSAD2/PLSCR1/SHFL/OAS3/IFI16/IFIT1/CCL5/OAS2/BST2/ZNFX1/OASL/IFITM1/IFIH1/ADAR/ISG15/MX1/IFIT5/OAS1",20
"GO:0140888","interferon-mediated signaling pathway","18/94","85/13938",0.211764705882353,31.3997496871089,23.1646282456503,1.26025996186612e-22,6.03320814471543e-20,6.03320814471543e-20,"IFITM3/IFNL2/OAS3/NLRC5/STAT1/IRF7/OAS2/STAT2/OASL/IFITM1/SAMHD1/USP18/ISG15/SP100/IFI27/PARP14/PARP9/OAS1",18
"GO:0045088","regulation of innate immune response","28/94","374/13938",0.0748663101604278,11.1009216065536,16.3162628333681,4.82098395244049e-22,2.11560845779597e-19,2.11560845779597e-19,"EIF2AK2/RSAD2/PLSCR1/OAS3/TLR3/CASP1/NLRC5/IFI16/CCL5/IRF7/TRIM21/STAT2/ZNFX1/OASL/SAMHD1/IFIH1/LGALS9/PLSCR2/USP18/ISG15/HLA-F/DDX60/IFI35/PARP14/PARP9/RIGI/TRIM25/OAS1",28
