"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENSEMBL","sig","dir","nlp","Mean_Ctrl","Mean_ZIKV"
"64781",966.919470074546,-1.08263853118972,0.0749376495187257,4.38188823893236e-48,2.2855729310078e-46,"CERK","ENSG00000100422",TRUE,"Down",45.6410049161253,1314.02694206608,619.811998083012
"64943",1120.75319553222,-1.07506072805999,0.078774799818117,3.93961442820526e-43,1.79419057093487e-41,"NT5DC2","ENSG00000168268",TRUE,"Down",40.7461314300155,1519.27784996605,722.228541098403
"134",771.717641164824,-1.06801869968734,0.0785947327480723,9.10495477131523e-43,4.10575152594185e-41,"ADORA1","ENSG00000163485",TRUE,"Down",40.386607337035,1046.2579507006,497.177331629048
"134145",427.404809253418,-1.21724260144898,0.103372780175705,9.50610873567646e-33,3.22890238836298e-31,"ATPSCKMT","ENSG00000150756",TRUE,"Down",30.4909450837645,598.912535570688,255.897082936149
"254439",307.913995357582,-1.25785157169041,0.12052356841015,2.65761330214847e-26,7.25508933538845e-25,"C11orf86","ENSG00000173237",TRUE,"Down",24.1393572355174,436.114150056187,179.713840658976
"126282",278.246442308134,-1.10021776522133,0.12966090750712,3.70254071388285e-18,6.61973783103196e-17,"TNFAIP8L1","ENSG00000185361",TRUE,"Down",16.1791592100755,380.765806089036,175.727078527232
"2705",170.904114089364,-1.31323279016687,0.159762187675949,3.03216498263509e-17,5.1400811576003e-16,"GJB1","ENSG00000169562",TRUE,"Down",15.2890300238024,244.825836000303,96.9823921784258
"54492",179.047634345344,-1.19587817934287,0.149702909438826,2.04818445827155e-16,3.28067900805211e-15,"NEURL1B","ENSG00000214357",TRUE,"Down",14.4840362602727,249.047180024541,109.048088666148
"113612",187.93316617278,-1.04039780371199,0.144350930055784,1.19982898381358e-13,1.54802459729802e-12,"CYP2U1","ENSG00000155016",TRUE,"Down",11.810222142887,253.585271517587,122.281060827973
"257629",111.7458460892,-1.27735504629182,0.182967542858089,4.75513023096598e-13,5.75997038577357e-12,"ANKS4B","ENSG00000175311",TRUE,"Down",11.2395797494463,160.000868390099,63.4908237883009
"26047",63.3342628896838,-1.26922057349731,0.247660502694792,4.24412587260196e-08,2.8142505061788e-07,"CNTNAP2","ENSG00000174469",TRUE,"Down",6.55063724712553,89.973712624836,36.6948131545316
"6297",94.7809546600309,-1.00015097980838,0.192820577354365,4.66988747259944e-08,3.07430060583784e-07,"SALL2","ENSG00000165821",TRUE,"Down",6.5122536693432,127.203036245259,62.3588730748032
"64098",60.9217688529062,-1.27593796163878,0.250219969287993,5.57158970389282e-08,3.62011263581866e-07,"PARVG","ENSG00000138964",TRUE,"Down",6.441277916662,88.4649530788185,33.3785846269938
"29993",42.7036978249595,-1.47933819355413,0.30706427898474,1.5473731865257e-07,9.37435747813118e-07,"PACSIN1","ENSG00000124507",TRUE,"Down",6.02805848928182,63.369416271916,22.037979378003
"170393",69.0889070836072,-1.09417110546969,0.226117960736737,2.63439105340725e-07,1.53845076254481e-06,"LINC02870","ENSG00000180066",TRUE,"Down",5.81291639860227,96.1057985431884,42.0720156240261
"105373989",56.9280163521984,-1.27183146657399,0.275581466053677,5.62719098361352e-07,3.13043489905792e-06,"LOC105373989",NA,TRUE,"Down",5.50439532343098,80.98127990363,32.8747528007669
"147381",50.2217056204051,-1.16092638858562,0.265017817731801,1.92219196699446e-06,9.78900988365356e-06,"CBLN2","ENSG00000141668",TRUE,"Down",5.00926123299884,70.584964247862,29.8584469929481
