"GeneID","SYMBOL","ENSEMBL","Control_1","Control_2","Control_3","ZIKV_1","ZIKV_2","ZIKV_3"
"64393","ZMAT3","ENSG00000172667",432.729267380649,450.414900643499,434.839804734815,430.440322211072,426.300065906682,408.383427140659
"64395","GMCL1","ENSG00000087338",961.769221782647,927.436588666782,907.37470090175,709.619620131052,677.941269859365,700.085875098272
"64397","ZNF106","ENSG00000103994",1267.42188823235,1149.79331176927,1207.58917909328,1229.69610488499,1146.45745879758,1151.85069193519
"643977","FLJ32255","ENSG00000177738",72.2330152660125,68.4174532623036,75.3901828642404,451.915652820301,424.644531670151,394.920237234923
"64398","PALS1","ENSG00000072415",1511.54272686285,1287.5784607003,1456.64603319836,1324.0008175603,1293.80000584882,1298.44987090876
"643988","FNDC10","ENSG00000228594",195.96549511983,235.660116792379,160.204138586511,127.918273628887,107.609725374502,110.69733922494
"64399","HHIP","ENSG00000164161",24.0776717553375,19.9550905348385,17.5012924506272,22.4090406357174,25.6607806662275,20.9427398533671
"644","BLVRA","ENSG00000106605",1484.78975824581,1642.01887829529,1619.54267831574,1482.7315220633,1451.90352543752,1379.22901034318
"64400","AKTIP","ENSG00000166971",858.101468391611,831.462105618273,852.178317019003,671.337509045035,656.419324784464,682.134955223957
"644019","ZNG1F","ENSG00000215126",562.481165173301,572.996171071793,566.772624747236,633.989107985506,668.00806444018,628.282195601013
"64403","CDH24","ENSG00000139880",464.832829721099,499.827505777385,406.568486160725,382.821110860173,391.533846939535,400.903877193028
"644068","RPS14P3",NA,52.1682888032312,39.9101810696771,47.1188642901502,56.9563116157818,73.6712735256208,64.3241295496276
"644096","SDHAF1","ENSG00000205138",729.687219029811,766.845621981653,761.979348235001,633.989107985506,715.190790181308,625.290375621961
"6441","SFTPD","ENSG00000133661",11.3700116622427,15.2038785027341,18.8475457160601,9.33710026488226,22.3497121931659,11.9672799162098
"64410","KLHL25","ENSG00000183655",395.943935532217,396.251083477508,370.219647994038,344.538999774155,336.073450015753,317.132917779559
"64411","ARAP3","ENSG00000120318",646.753016316982,613.856594547891,615.237742302819,569.563116157818,564.537174657004,610.331275726699
"64412","GZF1","ENSG00000125812",1046.04107292633,1013.90864765108,1067.57883948826,1343.60872811656,1257.37825264515,1234.12574135913
"644128","RPL23AP53",NA,214.692573151759,213.804541444699,239.63308124705,162.465544608951,188.730902964512,203.443758575566
"644135","PDE7B-AS1","ENSG00000237596",12.0388358776687,16.154120909155,22.8863055123587,8.40339023839404,15.7275752470426,14.9590998952622
"644150","WIPF3","ENSG00000122574",111.693643976149,116.879815989769,106.354007969196,92.4372926223344,109.265259611033,95.7382393296782
"644165","BCRP3","ENSG00000215481",272.880279893825,255.615207327218,257.134373697677,223.156696330686,283.096354446768,254.304698219458
"64417","TMEM267","ENSG00000151881",482.891083537602,468.469506365495,430.801044938516,425.771772078631,499.143572314038,414.367067098764
"64418","TMEM168","ENSG00000146802",542.41643871052,452.31538545634,436.186058000248,328.665929323856,308.757135112995,305.165637863349
"64419","MTMR14","ENSG00000163719",983.171596676281,1040.51543503087,993.534909889454,1132.59026213022,1131.55765066881,1109.96521222846
"644192","NR2F2-AS1","ENSG00000247809",48.155343510675,38.9599386632562,43.0801044938516,42.9506612184584,34.7662189671469,25.4304698219458
"64420","SUSD1","ENSG00000106868",885.523261224079,747.840773853235,775.44188088933,708.685910104564,699.463214934265,674.655405276326
"64421","DCLRE1C","ENSG00000152457",593.247079082899,560.643019788321,605.813969444789,784.31642225011,826.939351147137,858.652333988052
"644215","LOC644215",NA,15.382956954799,19.9550905348385,20.193798981493,6.53597018541758,23.1774793114313,32.9100197695769
"64422","ATG3","ENSG00000144848",1511.54272686285,1609.71063647698,1556.26877484039,1457.52135134812,1460.18119662017,1519.84454935864
"64423","INF2","ENSG00000203485",6963.12890680052,7065.05229173927,7194.37745047323,7056.04667017153,6517.83828922178,6365.09700543408
"644242","LINC00622","ENSG00000260941",4.01294529255625,3.80096962568353,10.7700261234629,29.8787208476232,38.0772874402085,40.389569717208
"644246","KANSL1-AS1","ENSG00000214401",23.4088475399114,20.9053329412594,29.617571839523,59.7574416952465,41.3883559132701,40.389569717208
"64425","POLR1E","ENSG00000137054",1083.49522899019,1037.6647078116,1093.15765153149,911.300985852509,790.517597943459,878.099163851893
"64426","SUDS3","ENSG00000111707",1323.60312232814,1420.61239759922,1394.71838298845,1487.40007219574,1489.15304575946,1421.11449004991
"64427","TTC31","ENSG00000115282",803.926706942102,814.357742302697,724.284256802881,758.17254150844,780.584392524275,753.938634721216
"64428","CIAO3","ENSG00000103245",897.562097101748,917.934164602573,984.111137031424,979.461817786149,947.793350413886,954.39057331773
"644285","LOC644285",NA,36.1165076330062,19.9550905348385,28.2713185740901,33.6135609535761,32.2829176123507,26.926379811472
"64429","ZDHHC6","ENSG00000023041",1665.37229641084,1639.16815107602,1568.38505422929,1504.20685267253,1444.45362137313,1410.64312012323
"644297","FAM215B",NA,38.7918044947104,38.0096962568353,36.3488381666873,41.083241165482,42.2161230315355,44.8772996857867
"6443","SGCB","ENSG00000163069",1487.46505510752,1470.97524513953,1336.82949257483,1230.62981491148,1269.79475941913,1343.32717059455
"64430","PCNX4","ENSG00000126773",1387.81024700904,1241.01658278567,1243.93801725997,1189.546573746,1155.5628970985,1129.4120420923
"64431","ACTR6","ENSG00000075089",769.147847739948,811.507015083434,838.715784364674,727.360110634328,736.712735256208,735.987714846901
"64432","MRPS25","ENSG00000131368",2390.37774593267,2406.9640154641,2456.91220941498,1900.09990390354,1917.93641302094,2000.03165599656
"64434","NOM1","ENSG00000146909",1292.83720841854,1193.50446246463,1241.2455107291,1280.11644631536,1218.47319808667,1307.42533084592
"644353","ZCCHC18","ENSG00000166707",103.667753391036,98.8252102677719,106.354007969196,82.1664823309639,79.4656433534786,77.7873194553636
"6444","SGCD","ENSG00000170624",265.523213524138,258.46593454648,288.098198802633,189.54313537711,175.486629072265,189.98056866983
"644511","RPL13AP6","ENSG00000234118",8.69471480053854,9.50242406420883,6.73126632716432,13.0719403708352,10.7609725374502,10.4713699266836
"6446","SGK1","ENSG00000118515",1008.58691686247,996.804284335507,946.416045599303,960.787617256385,932.893542285109,860.148243977578
"644619","INTS4P2","ENSG00000273024",26.7529686170417,21.8555753476803,21.5400522469258,26.1438807416703,19.0386437201043,17.9509198743147
"644656","ZNF143-AS1","ENSG00000268403",62.2006520346218,90.2730286099839,47.1188642901502,550.888915628053,485.899298421791,474.203466679812
"644660","RAD21-AS1","ENSG00000253327",66.8824215426041,63.6662412301992,33.6563316358216,52.2877614833407,40.5605887950047,50.8609396438916
"6447","SCG5","ENSG00000166922",21.4023748936333,18.0546057219968,26.9250653086573,30.8124308741115,28.1440820210237,23.9345598324196
"644714","LIMD1-AS1",NA,555.79292301904,507.429445028752,545.23257250031,573.297956263771,591.853489559763,613.323095705751
"644794","LINC02604",NA,106.343050252741,87.4223013907213,95.5839818457333,122.316013469958,112.576328084095,119.672799162098
"6448","SGSH","ENSG00000181523",642.740071024426,641.413624334096,558.695105154639,656.398148621223,665.524763085384,658.200395391538
"644815","SACK1G","ENSG00000188522",1434.62794208886,1399.70706465796,1371.83207747609,1854.34811260562,1701.0614280354,1775.64515756763
"644873","SLC12A2-DT","ENSG00000245937",499.611688923253,526.434293157169,542.540065969444,652.66330851527,771.478954223355,727.012254909744
"644890","MEIG1","ENSG00000197889",20.7335506782073,22.8058177541012,16.1550391851944,25.2101707151821,21.5219450749005,23.9345598324196
