"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENSEMBL","sig","dir","nlp","Contrast"
"10945",8201.89334688847,-0.260054441934405,0.0585617135963259,-4.44069044370861,8.96707076533265e-06,0.000103987122141553,"KDELR1","ENSG00000105438",FALSE,"NS",3.98302044078925,"Interaction_KO:ZIKV"
"79647",1796.13974166571,0.352562850673147,0.079560986090327,4.43135345598754,9.36434442771986e-06,0.000108516226603577,"AKIRIN1","ENSG00000174574",FALSE,"NS",3.96450531621653,"Interaction_KO:ZIKV"
"10767",1088.45368214303,0.386904956486022,0.0873204276621244,4.43086419575387,9.38561864582502e-06,0.00010868479111445,"HBS1L","ENSG00000112339",FALSE,"NS",3.96383122497715,"Interaction_KO:ZIKV"
"59343",655.798699373139,0.459822221329111,0.103816440451981,4.42918500506472,9.45898565425166e-06,0.000109455912792823,"SENP2","ENSG00000163904",FALSE,"NS",3.96076077293629,"Interaction_KO:ZIKV"
"389362",383.00459956477,-0.553687551934645,0.125041781795233,-4.42802033036732,9.51019393648646e-06,0.00010996970139585,"PSMG4","ENSG00000180822",FALSE,"NS",3.95872695419748,"Interaction_KO:ZIKV"
"25946",469.780863976913,0.620392555801776,0.140112641387721,4.42781286297372,9.51934358490402e-06,0.000109996764142017,"ZNF385A","ENSG00000161642",FALSE,"NS",3.95862009062302,"Interaction_KO:ZIKV"
"202018",559.946900896111,0.518976760687864,0.117267893532475,4.42556564337146,9.61898998951081e-06,0.000111068737877454,"TAPT1","ENSG00000169762",FALSE,"NS",3.95440816318213,"Interaction_KO:ZIKV"
"107986827",1920.12082490625,-0.330075890849948,0.0746049529152394,-4.42431605345232,9.67482968979295e-06,0.0001115784960841,"CZ1P-ASNS",NA,FALSE,"NS",3.95241949654438,"Interaction_KO:ZIKV"
"1140",158.632038330092,-0.916418014153574,0.207134347925924,-4.42426870931762,9.67695140608052e-06,0.0001115784960841,"CHRNB1","ENSG00000170175",FALSE,"NS",3.95241949654438,"Interaction_KO:ZIKV"
"8500",1560.48947091467,0.361249094420149,0.0816846382717874,4.42248508487206,9.75720869446782e-06,0.000112423644258511,"PPFIA1","ENSG00000131626",FALSE,"NS",3.94914234098126,"Interaction_KO:ZIKV"
"5784",1249.64259798826,0.395797992675502,0.0895290123143135,4.42089086480655,9.82948118209039e-06,0.000113175651472194,"PTPN14","ENSG00000152104",FALSE,"NS",3.94624699689929,"Interaction_KO:ZIKV"
"84172",1018.21548923195,-0.40911327971014,0.0925664201432221,-4.41967269639622,9.88505005858688e-06,0.000113734400745308,"POLR1B","ENSG00000125630",FALSE,"NS",3.9441081562955,"Interaction_KO:ZIKV"
"149175",722.446167537977,-0.435665607214652,0.0986210561843883,-4.41757190675492,9.98158686830178e-06,0.000114763383822453,"MANEAL","ENSG00000185090",FALSE,"NS",3.94019665497332,"Interaction_KO:ZIKV"
"285636",520.571633181533,0.508510708460649,0.115150430184974,4.41605565557849,1.00518213896087e-05,0.000115488707487724,"RIMOC1","ENSG00000205765",FALSE,"NS",3.93746047910977,"Interaction_KO:ZIKV"
"10383",15176.4504670735,-0.273333462474427,0.0619042258713245,-4.4154249346819,1.00811759085407e-05,0.000115743650054418,"TUBB4B","ENSG00000188229",FALSE,"NS",3.9365028259858,"Interaction_KO:ZIKV"
"91433",1953.98447765307,-0.359766523704396,0.0814958342118157,-4.41453881887174,1.01225551647912e-05,0.000116136190434686,"RCCD1","ENSG00000166965",FALSE,"NS",3.93503242404344,"Interaction_KO:ZIKV"
"79027",1205.58742903523,0.362335997865221,0.0820838215936107,4.41421940195612,1.01375108234629e-05,0.000116225230548062,"ZNF655","ENSG00000197343",FALSE,"NS",3.93469958366368,"Interaction_KO:ZIKV"
"55916",365.348554479492,-0.589541082515255,0.133575694540013,-4.41353559526996,1.01695988275282e-05,0.000116510425148858,"NXT2","ENSG00000101888",FALSE,"NS",3.93363521298941,"Interaction_KO:ZIKV"
"10484",3015.06771174161,0.294839142669745,0.0668430493765047,4.41091699765242,1.02933772374389e-05,0.000117844943935924,"SEC23A","ENSG00000100934",FALSE,"NS",3.92868904587477,"Interaction_KO:ZIKV"
"8934",587.461889142271,-0.463896793273854,0.105217943863252,-4.40891331118164,1.03890597142161e-05,0.000118856140668164,"RAB29","ENSG00000117280",FALSE,"NS",3.92497837565725,"Interaction_KO:ZIKV"
"100526694",451.107930995486,0.601404884475536,0.136517829709657,4.40532116394313,1.05627264372498e-05,0.000120757454258551,"MSANTD3-TMEFF1","ENSG00000251349",FALSE,"NS",3.91808605110702,"Interaction_KO:ZIKV"
"1654",8924.36394003758,-0.257459623860834,0.0584597537119591,-4.40404906817398,1.06248894835663e-05,0.000121382223986937,"DDX3X","ENSG00000215301",FALSE,"NS",3.91584490955105,"Interaction_KO:ZIKV"
"629",877.430313241352,0.654980023744463,0.148757590767229,4.40300236355235,1.06763002417133e-05,0.000121883359791263,"CFB","ENSG00000243649",FALSE,"NS",3.91405558268456,"Interaction_KO:ZIKV"
"221981",1332.08588238035,-0.445834021532837,0.101298622374635,-4.4011854365008,1.07661063524987e-05,0.000122743652049085,"THSD7A","ENSG00000005108",FALSE,"NS",3.91100095909372,"Interaction_KO:ZIKV"
"441250",189.530599722347,0.771072738560365,0.175197202683539,4.40117037686477,1.07668537175655e-05,0.000122743652049085,"TYW1B","ENSG00000277149",FALSE,"NS",3.91100095909372,"Interaction_KO:ZIKV"
"643977",192.560554546519,-0.937351383049919,0.212992497828266,-4.40086572347584,1.07819834033377e-05,0.000122829449857205,"FLJ32255","ENSG00000177738",FALSE,"NS",3.9106974933163,"Interaction_KO:ZIKV"
"9054",1096.74601241245,-0.395789396226686,0.0899398216211689,-4.40060241495442,1.07950761741999e-05,0.00012289193834956,"NFS1","ENSG00000244005",FALSE,"NS",3.91047660568258,"Interaction_KO:ZIKV"
"55254",933.361842717199,0.428431558510154,0.0973862710171196,4.39930140086009,1.08599910064163e-05,0.000123456928020864,"TMEM39A","ENSG00000176142",FALSE,"NS",3.90848453378545,"Interaction_KO:ZIKV"
"9513",2282.79140961474,0.310926854201899,0.0706743734188546,4.39942852212044,1.08536318270198e-05,0.000123456928020864,"FXR2","ENSG00000129245",FALSE,"NS",3.90848453378545,"Interaction_KO:ZIKV"
"9592",4729.32785820249,0.290231854899317,0.0659952088814849,4.39777159309427,1.09367984395478e-05,0.000124242645564314,"IER2","ENSG00000160888",FALSE,"NS",3.90572930951911,"Interaction_KO:ZIKV"
"10455",603.68749100703,-0.482701149557054,0.10992393262512,-4.39122889828948,1.12711806868463e-05,0.000127951266911676,"ECI2","ENSG00000198721",FALSE,"NS",3.8929554095812,"Interaction_KO:ZIKV"
"51646",1033.30313842006,0.387456871106834,0.0882394843834457,4.39096934681912,1.12846450072395e-05,0.000127992240665866,"YPEL5","ENSG00000119801",FALSE,"NS",3.89281635799386,"Interaction_KO:ZIKV"
"27297",1290.46646343464,0.370613135347522,0.0844057079036527,4.39085394284672,1.12906365574383e-05,0.000127992240665866,"CRCP","ENSG00000241258",FALSE,"NS",3.89281635799386,"Interaction_KO:ZIKV"
"4670",10044.2399646437,-0.253215864667697,0.057673331679011,-4.39051910642176,1.13080378077701e-05,0.000128099609219297,"HNRNPM","ENSG00000099783",FALSE,"NS",3.89245219511216,"Interaction_KO:ZIKV"
"7167",17753.0923386501,-0.322228522839151,0.0733979997456922,-4.39015400904114,1.13270408787567e-05,0.000128224960305141,"TPI1","ENSG00000111669",FALSE,"NS",3.8920274267076,"Interaction_KO:ZIKV"
"760",461.151594349463,0.62006357723367,0.141308771500524,4.38800486798776,1.14395215970153e-05,0.000129317027206567,"CA2","ENSG00000104267",FALSE,"NS",3.88834428768733,"Interaction_KO:ZIKV"
"51526",1639.51014216824,0.355025647351813,0.0809069014684859,4.38807618272341,1.14357721173242e-05,0.000129317027206567,"OSER1","ENSG00000132823",FALSE,"NS",3.88834428768733,"Interaction_KO:ZIKV"
"8724",2927.96650327146,-0.354233158017223,0.0807453830016597,-4.38703916990451,1.14904103097009e-05,0.000129801460239797,"SNX3","ENSG00000112335",FALSE,"NS",3.88672042178435,"Interaction_KO:ZIKV"
"211",1671.37169266719,0.316515474893589,0.0721669145970465,4.38588065820598,1.15517447243811e-05,0.000130403133667122,"ALAS1","ENSG00000023330",FALSE,"NS",3.88471197211647,"Interaction_KO:ZIKV"
"133746",675.541921141268,0.543700793489681,0.124069680746057,4.38222126647136,1.17475410359232e-05,0.000132520794618927,"JMY","ENSG00000152409",FALSE,"NS",3.87771596867311,"Interaction_KO:ZIKV"
"4055",4335.49460891962,-0.291126979698753,0.0664383248366012,-4.38191330703704,1.17641621731618e-05,0.000132615684400039,"LTBR","ENSG00000111321",FALSE,"NS",3.87740510907176,"Interaction_KO:ZIKV"
"27230",4495.28196118565,0.33161201561404,0.0756926089418927,4.38103561562543,1.18116560287779e-05,0.000133058222795591,"SERP1","ENSG00000120742",FALSE,"NS",3.87595828154548,"Interaction_KO:ZIKV"
"11007",1851.06952250243,-0.379581705416735,0.0866748719874161,-4.37937428360834,1.19020559410504e-05,0.00013398314402211,"CCDC85B","ENSG00000175602",FALSE,"NS",3.87294983535644,"Interaction_KO:ZIKV"
"23670",5846.20208661636,-0.349952598561666,0.0799206317060288,-4.3787516576307,1.1936105393483e-05,0.000134272873625574,"CEMIP2","ENSG00000135048",FALSE,"NS",3.87201171647986,"Interaction_KO:ZIKV"
"4591",1067.43094047112,0.381992623613793,0.0872589366118924,4.37769056609992,1.1994347474197e-05,0.000134834160819887,"TRIM37","ENSG00000108395",FALSE,"NS",3.87020006346797,"Interaction_KO:ZIKV"
"5166",1378.6264438619,-0.533413189184286,0.1218640982756,-4.37711513671529,1.20260454502886e-05,0.000135096479974939,"PDK4","ENSG00000004799",FALSE,"NS",3.86935596665063,"Interaction_KO:ZIKV"
"3987",1156.81459311545,0.381587971875284,0.0871884969316542,4.37658619318102,1.20552532256116e-05,0.000135269074144378,"LIMS1","ENSG00000169756",FALSE,"NS",3.86880148251286,"Interaction_KO:ZIKV"
"123283",366.559020619622,0.569488598684747,0.130123207302943,4.3765336751876,1.20581569127092e-05,0.000135269074144378,"TARS3","ENSG00000185418",FALSE,"NS",3.86880148251286,"Interaction_KO:ZIKV"
"7187",1570.99804576447,0.336023655493157,0.0767861595296683,4.37609665011735,1.20823456574548e-05,0.000135446364851163,"TRAF3","ENSG00000131323",FALSE,"NS",3.86823264619571,"Interaction_KO:ZIKV"
"80270",356.196045302214,0.620563039496938,0.141862185023876,4.37440773517266,1.21762608121615e-05,0.000136404519528195,"HSD3B7","ENSG00000099377",FALSE,"NS",3.86517123984348,"Interaction_KO:ZIKV"
"23389",1755.57693826952,0.390828081059982,0.0893544582970762,4.37390689293419,1.22042447072709e-05,0.000136623263341132,"MED13L","ENSG00000123066",FALSE,"NS",3.86447534545327,"Interaction_KO:ZIKV"
"29128",2294.07869337917,-0.310678039369512,0.0710367031940982,-4.37348617545815,1.22277991605985e-05,0.000136792152105476,"UHRF1","ENSG00000276043",FALSE,"NS",3.86393881778442,"Interaction_KO:ZIKV"
"348938",379.56571159419,0.655290039622096,0.149902181648146,4.37145098501773,1.23423559854403e-05,0.000137978144352113,"NIPAL4","ENSG00000172548",FALSE,"NS",3.86018970011313,"Interaction_KO:ZIKV"
"6093",1541.99105040528,0.352298718379607,0.0806166791649552,4.37004751409749,1.24219504529669e-05,0.000138771913981485,"ROCK1","ENSG00000067900",FALSE,"NS",3.85769842175661,"Interaction_KO:ZIKV"
"83548",564.848378910639,0.475815146546559,0.108887196572041,4.36979885171123,1.2436103723899e-05,0.000138834014896935,"COG3","ENSG00000136152",FALSE,"NS",3.85750411693423,"Interaction_KO:ZIKV"
"1975",14875.7038151861,-0.235555942410422,0.0539171872145985,-4.36884701482802,1.2490422331009e-05,0.000139247951922097,"EIF4B","ENSG00000063046",FALSE,"NS",3.85621118376984,"Interaction_KO:ZIKV"
"55727",683.062977792379,0.45714635012865,0.104637372165001,4.36886306173462,1.2489504706635e-05,0.000139247951922097,"BTBD7","ENSG00000011114",FALSE,"NS",3.85621118376984,"Interaction_KO:ZIKV"
"9600",2746.77768639174,0.306477147759345,0.0701596194767298,4.3682840648957,1.25226547394955e-05,0.000139511010111593,"PITPNM1","ENSG00000110697",FALSE,"NS",3.85539151682032,"Interaction_KO:ZIKV"
"91289",1871.65953024097,-0.317580768615639,0.0727338285211334,-4.36634197694355,1.26344617419591e-05,0.000140659610599316,"LMF2","ENSG00000100258",FALSE,"NS",3.85183058921753,"Interaction_KO:ZIKV"
"56339",1777.56963594399,-0.307738301398532,0.0705164212703732,-4.36406578573529,1.27667157217917e-05,0.000142034108656903,"METTL3","ENSG00000165819",FALSE,"NS",3.8476073498234,"Interaction_KO:ZIKV"
"441282",2361.95066205836,-0.347947069495864,0.0797723596030856,-4.36174974925031,1.29026400683098e-05,0.000143447520759448,"AKR1B15","ENSG00000227471",FALSE,"NS",3.84330695337682,"Interaction_KO:ZIKV"
"10808",8212.90286052526,-0.258600233449941,0.0593328908958872,-4.35846340107905,1.30978820276784e-05,0.000145518009817824,"HSPH1","ENSG00000120694",FALSE,"NS",3.8370832535477,"Interaction_KO:ZIKV"
"23762",210.785352789286,0.766868135202974,0.175975212704198,4.35781905541451,1.31364916714237e-05,0.000145846657360947,"OSBP2","ENSG00000184792",FALSE,"NS",3.83610351996241,"Interaction_KO:ZIKV"
"5441",3949.50746337277,-0.341571535944674,0.078454320552062,-4.35376322860394,1.33820238109972e-05,0.00014847061307888,"POLR2L","ENSG00000177700",FALSE,"NS",3.82835949813568,"Interaction_KO:ZIKV"
"1428",56.2123734745317,1.58115712979546,0.363299558213685,4.35221319169746,1.34770114307338e-05,0.000149421854943085,"CRYM","ENSG00000103316",TRUE,"Up",3.82558587650307,"Interaction_KO:ZIKV"
"1063",5163.66650897705,-0.332681487935436,0.0764608665698806,-4.35100336760355,1.355159706821e-05,0.000149884155167282,"CENPF","ENSG00000117724",FALSE,"NS",3.82424427567159,"Interaction_KO:ZIKV"
"56204",411.62071504082,0.632454558604945,0.145360607548318,4.35093502477771,1.35558221307044e-05,0.000149884155167282,"ATOSA","ENSG00000047346",FALSE,"NS",3.82424427567159,"Interaction_KO:ZIKV"
"25800",2301.11884795821,-0.368444657581556,0.0846799664557434,-4.35102507715467,1.35502552120461e-05,0.000149884155167282,"SLC39A6","ENSG00000141424",FALSE,"NS",3.82424427567159,"Interaction_KO:ZIKV"
"23466",2602.24237733899,-0.302927363398168,0.0696213022635999,-4.35107292666295,1.35472981061237e-05,0.000149884155167282,"CBX6","ENSG00000183741",FALSE,"NS",3.82424427567159,"Interaction_KO:ZIKV"
"55917",518.905130119496,0.524960415490781,0.120674068295568,4.35023383984199,1.35992431444462e-05,0.00015023424041873,"CTTNBP2NL","ENSG00000143079",FALSE,"NS",3.82323107445437,"Interaction_KO:ZIKV"
"6389",4607.69289886009,-0.262046230677324,0.0602388018486577,-4.3501235521862,1.3606084792163e-05,0.00015023424041873,"SDHA","ENSG00000073578",FALSE,"NS",3.82323107445437,"Interaction_KO:ZIKV"
"50484",1292.41305719082,0.420339774298054,0.0966483542479527,4.34916639366322,1.36655997657975e-05,0.000150788318727249,"RRM2B","ENSG00000048392",FALSE,"NS",3.82163230109751,"Interaction_KO:ZIKV"
"132864",1454.62869316424,-0.407073346601643,0.0936256913028462,-4.34788081067304,1.37459266196111e-05,0.000151571125333241,"CPEB2","ENSG00000137449",FALSE,"NS",3.8193835249759,"Interaction_KO:ZIKV"
"3236",120.386109554605,-1.11438202806739,0.256327492018161,-4.34749319822642,1.37702339723301e-05,0.000151735579528664,"HOXD10","ENSG00000128710",TRUE,"Down",3.81891257227059,"Interaction_KO:ZIKV"
"148254",109.324763217221,1.02883768514543,0.236770469441695,4.34529562563876,1.39088217633958e-05,0.000153158218654325,"ZNF555","ENSG00000186300",TRUE,"Up",3.81485969346757,"Interaction_KO:ZIKV"
"29968",7376.64635364769,-0.266673528578587,0.0613956919268513,-4.34352183694436,1.40216532797729e-05,0.000154295495287092,"PSAT1","ENSG00000135069",FALSE,"NS",3.81164675313657,"Interaction_KO:ZIKV"
"54542",1237.35173230641,0.367074867534797,0.0845289013377356,4.34259598463427,1.40808933954813e-05,0.000154736565925581,"RC3H2","ENSG00000056586",FALSE,"NS",3.81040704568522,"Interaction_KO:ZIKV"
"642846",511.730391743044,-0.499700091458817,0.115065715157129,-4.34273658992558,1.40718815010146e-05,0.000154736565925581,"LOC642846",NA,FALSE,"NS",3.81040704568522,"Interaction_KO:ZIKV"
"81603",1226.30398767953,0.350407424306687,0.0806944529853492,4.34239791389758,1.40935977943512e-05,0.000154770889714446,"TRIM8","ENSG00000171206",FALSE,"NS",3.81031072081878,"Interaction_KO:ZIKV"
"10492",5151.41132161703,-0.242266597062702,0.0558526135810265,-4.33760537832739,1.44043477998402e-05,0.00015807597442841,"SYNCRIP","ENSG00000135316",FALSE,"NS",3.80113413238315,"Interaction_KO:ZIKV"
"394",1657.45152806801,0.398733018741686,0.0919696146227559,4.33548645797009,1.45438128425207e-05,0.000159498134866313,"ARHGAP5","ENSG00000100852",FALSE,"NS",3.79724439111466,"Interaction_KO:ZIKV"
"627",1219.64127788867,0.362417942937762,0.0836211095931403,4.33404848011598,1.46391914288635e-05,0.000160435209187151,"BDNF","ENSG00000176697",FALSE,"NS",3.79470031511877,"Interaction_KO:ZIKV"
"6991",158.146496071811,-0.958567993962286,0.221217592380145,-4.33314540515866,1.46993954327046e-05,0.000160985785640617,"DYNLT2","ENSG00000184786",FALSE,"NS",3.79321246862884,"Interaction_KO:ZIKV"
"256586",306.751562292321,-0.732516635974415,0.169158247021312,-4.33036312963284,1.48863651278761e-05,0.000162922996121755,"LYSMD2","ENSG00000140280",FALSE,"NS",3.78801761192276,"Interaction_KO:ZIKV"
"80311",700.90157069749,0.542145197784998,0.125215249762274,4.32970583706282,1.49308653492466e-05,0.000163299389879302,"KLHL15","ENSG00000174010",FALSE,"NS",3.78701543787538,"Interaction_KO:ZIKV"
"56905",1144.80873236802,-0.472712151129668,0.109196142162085,-4.3290187892169,1.49775156414312e-05,0.000163698773796806,"C15orf39","ENSG00000167173",FALSE,"NS",3.78595457370519,"Interaction_KO:ZIKV"
"100132406",837.81521678596,0.530596094693474,0.122617619570373,4.3272418478892,1.50988146984692e-05,0.00016473826412146,"NBPF10","ENSG00000271425",FALSE,"NS",3.78320551457209,"Interaction_KO:ZIKV"
"115548",537.751948391772,0.499608079660261,0.115458186477089,4.32717761212543,1.51032171080774e-05,0.00016473826412146,"FCHO2","ENSG00000157107",FALSE,"NS",3.78320551457209,"Interaction_KO:ZIKV"
"10645",1036.11724274587,-0.407523765699836,0.0941767515606507,-4.32722257825369,1.51001352179179e-05,0.00016473826412146,"CAMKK2","ENSG00000110931",FALSE,"NS",3.78320551457209,"Interaction_KO:ZIKV"
"439949",174.254414828706,-0.78074959041928,0.180510252979279,-4.32523680806599,1.52368090473227e-05,0.000166083274865351,"PRKCQ-AS1","ENSG00000237943",FALSE,"NS",3.77967410023621,"Interaction_KO:ZIKV"
"10488",2213.95907797338,0.354931698385456,0.0821706443143094,4.31944645617982,1.56421053374074e-05,0.000170386088752852,"CREB3","ENSG00000107175",FALSE,"NS",3.76856586628587,"Interaction_KO:ZIKV"
"54858",434.111220753269,0.597149430817943,0.138263705444952,4.31891673159079,1.56796922733028e-05,0.000170680423842947,"PGPEP1","ENSG00000130517",FALSE,"NS",3.76781628734762,"Interaction_KO:ZIKV"
"3836",1865.96418086065,0.319904671385203,0.074089566066832,4.31781002869737,1.57584970957235e-05,0.000171422735410315,"KPNA1","ENSG00000114030",FALSE,"NS",3.76593157909637,"Interaction_KO:ZIKV"
"51061",1092.2819485907,0.401665726592515,0.0930704080417173,4.3157189814025,1.59084257526619e-05,0.000172937220463324,"TXNDC11","ENSG00000153066",FALSE,"NS",3.7621115255104,"Interaction_KO:ZIKV"
"65084",665.723018139179,0.586476677464261,0.135988465328746,4.31269428658144,1.61277051447171e-05,0.000175203059117526,"TMEM135","ENSG00000166575",FALSE,"NS",3.75645831514133,"Interaction_KO:ZIKV"
"7520",7709.82681751083,-0.278472664880573,0.0645748187350486,-4.31240335374615,1.61489479392959e-05,0.000175315930787222,"XRCC5","ENSG00000079246",FALSE,"NS",3.75617861819812,"Interaction_KO:ZIKV"
"5037",3811.18436632438,-0.349704326961867,0.0811036067081116,-4.31182213906266,1.61914658833817e-05,0.00017565946264617,"PEBP1","ENSG00000089220",FALSE,"NS",3.75532845011719,"Interaction_KO:ZIKV"
"116441",849.322630063359,-0.403846376824089,0.0936713783574487,-4.31131028394838,1.62289982670692e-05,0.00017594848188338,"TM4SF18","ENSG00000163762",FALSE,"NS",3.75461447598716,"Interaction_KO:ZIKV"
"64708",787.600994241767,-0.407994226845837,0.0946395993019157,-4.31103079319122,1.62495272461192e-05,0.000176052892779215,"COPS7B","ENSG00000144524",FALSE,"NS",3.754356834509,"Interaction_KO:ZIKV"
"84981",657.908934935456,0.512675487719843,0.118967440867176,4.30937644773104,1.63715489614203e-05,0.000177256033460311,"MIR22HG","ENSG00000186594",FALSE,"NS",3.75139897333009,"Interaction_KO:ZIKV"
"3185",7693.41120549304,-0.223082462111501,0.0517902141801791,-4.30742497676091,1.65166089070704e-05,0.000178706832072883,"HNRNPF","ENSG00000169813",FALSE,"NS",3.74785884382992,"Interaction_KO:ZIKV"
"121536",1148.42536942436,0.416664943283373,0.0967841913446306,4.30509298568922,1.66915610405929e-05,0.000180478900301029,"AEBP2","ENSG00000139154",FALSE,"NS",3.7435735639437,"Interaction_KO:ZIKV"
"9451",563.43115980085,0.592284591555341,0.137596116443617,4.30451532255304,1.67351710046135e-05,0.000180829399604366,"EIF2AK3","ENSG00000172071",FALSE,"NS",3.74273095965734,"Interaction_KO:ZIKV"
"1284",6195.98897544446,0.311780548565214,0.072456053010625,4.30302970711769,1.68478249858546e-05,0.000181924976484957,"COL4A2","ENSG00000134871",FALSE,"NS",3.74010767254203,"Interaction_KO:ZIKV"
"56995",439.270439671651,0.600359051402368,0.139529871754075,4.30272775180728,1.68708104113353e-05,0.000181929954195401,"TULP4","ENSG00000130338",FALSE,"NS",3.74009578982726,"Interaction_KO:ZIKV"
"23232",300.103287781064,0.637526459734539,0.148165186540428,4.30280874084132,1.68646424374417e-05,0.000181929954195401,"TBC1D12","ENSG00000108239",FALSE,"NS",3.74009578982726,"Interaction_KO:ZIKV"
"6728",1593.83989108027,0.376203236717528,0.0874460972206544,4.30211580247255,1.69174848712448e-05,0.000182190033740059,"SRP19","ENSG00000153037",FALSE,"NS",3.73947538373009,"Interaction_KO:ZIKV"
"23450",7163.97956218791,-0.257514531134668,0.0598563163585921,-4.30221147576021,1.6910179593411e-05,0.000182190033740059,"SF3B3","ENSG00000189091",FALSE,"NS",3.73947538373009,"Interaction_KO:ZIKV"
"7421",274.608331923821,0.689534408482364,0.160340942262153,4.30042632127604,1.70469842922798e-05,0.000183462347939699,"VDR","ENSG00000111424",FALSE,"NS",3.73645305271913,"Interaction_KO:ZIKV"
"8502",1593.1498490012,0.345982376528115,0.080462017634327,4.29994656734174,1.70839294911007e-05,0.000183737547935579,"PKP4","ENSG00000144283",FALSE,"NS",3.73580208378722,"Interaction_KO:ZIKV"
"8269",417.887837867722,-0.560889804353107,0.130455177852446,-4.29948288436287,1.71197095886579e-05,0.000183999859411297,"TMEM187","ENSG00000177854",FALSE,"NS",3.73518250882156,"Interaction_KO:ZIKV"
"56971",621.763005729987,0.525364136617774,0.122226155638672,4.29829551516672,1.72116587800026e-05,0.000184865116976172,"CEACAM19","ENSG00000186567",FALSE,"NS",3.73314503007384,"Interaction_KO:ZIKV"
"5271",222.380218892183,0.714715209835435,0.166358931076284,4.29622386493757,1.73732140654213e-05,0.000186476345523465,"SERPINB8","ENSG00000166401",FALSE,"NS",3.72937625050499,"Interaction_KO:ZIKV"
"253959",570.496856647175,0.540733135795709,0.125866997694649,4.2960676404431,1.7385455467504e-05,0.000186483829762323,"RALGAPA1","ENSG00000174373",FALSE,"NS",3.72935882042074,"Interaction_KO:ZIKV"
"10420",50.5847181306257,1.64005097227212,0.381951403092777,4.29387340638658,1.75582615133454e-05,0.000188212446241925,"TESK2","ENSG00000070759",TRUE,"Up",3.72535166063532,"Interaction_KO:ZIKV"
"147166",6173.16214893957,-0.285363367217066,0.0665064326906234,-4.29076339945232,1.78059947595468e-05,0.00019074140540167,"TRIM16L","ENSG00000291110",FALSE,"NS",3.7195550217648,"Interaction_KO:ZIKV"
"23129",2318.58592737449,-0.328381367561221,0.0765427092514735,-4.29017173252069,1.78535005721402e-05,0.000191123557483335,"PLXND1","ENSG00000004399",FALSE,"NS",3.71868577943125,"Interaction_KO:ZIKV"
"7586",1686.12759063427,0.417023835483244,0.0972325825753126,4.28893097805186,1.79535150089657e-05,0.000192066941360816,"ZKSCAN1","ENSG00000106261",FALSE,"NS",3.71654737964683,"Interaction_KO:ZIKV"
"26270",207.515468525651,-0.802338033583277,0.187107335100388,-4.28811640737015,1.8019465734424e-05,0.000192517493038284,"FBXO6","ENSG00000116663",FALSE,"NS",3.71552980233817,"Interaction_KO:ZIKV"
"53354",481.565580494748,0.520597871495744,0.121404241828021,4.28813576574377,1.80178957333072e-05,0.000192517493038284,"PANK1","ENSG00000152782",FALSE,"NS",3.71552980233817,"Interaction_KO:ZIKV"
"4245",3185.57758120773,-0.290664097908545,0.0678005174268297,-4.28704837278313,1.81062876245749e-05,0.000193317230857491,"MGAT1","ENSG00000131446",FALSE,"NS",3.71372943447214,"Interaction_KO:ZIKV"
"11033",429.253482099746,0.598530183604677,0.13962844585161,4.28659203326495,1.81435054357034e-05,0.000193586649146864,"ADAP1","ENSG00000105963",FALSE,"NS",3.71312459745004,"Interaction_KO:ZIKV"
"441531",139.406115192686,-0.954213663106967,0.222616478529255,-4.28635682951732,1.81627164656523e-05,0.000193663710749932,"PGAM4","ENSG00000226784",FALSE,"NS",3.71295175097713,"Interaction_KO:ZIKV"
"196528",757.333826559261,0.444619697442821,0.103744645260367,4.28571225364899,1.82154636668586e-05,0.000194098021157279,"ARID2","ENSG00000189079",FALSE,"NS",3.71197889225128,"Interaction_KO:ZIKV"
"57546",431.021328943266,-0.526080028402584,0.122801679872021,-4.28398071549871,1.83578831477361e-05,0.000195486647573189,"PDP2","ENSG00000172840",FALSE,"NS",3.7088829010984,"Interaction_KO:ZIKV"
"8027",675.523525247823,0.428250156441214,0.100025786953962,4.28139752240411,1.85723247068027e-05,0.000197639877018241,"STAM","ENSG00000136738",FALSE,"NS",3.70412542502304,"Interaction_KO:ZIKV"
"11180",3605.79980189262,-0.27430271548428,0.064084101144625,-4.28035519863553,1.86595261948979e-05,0.000198307252846019,"WDR6","ENSG00000178252",FALSE,"NS",3.70266140171299,"Interaction_KO:ZIKV"
"7030",2425.58913449862,0.304829013389764,0.0712158346279929,4.28035443215805,1.86595904621734e-05,0.000198307252846019,"TFE3","ENSG00000068323",FALSE,"NS",3.70266140171299,"Interaction_KO:ZIKV"
"1906",1899.59690783145,-0.316028905144065,0.0738543464418951,-4.27908336299071,1.8766457119083e-05,0.000199311866076047,"EDN1","ENSG00000078401",FALSE,"NS",3.70046684471174,"Interaction_KO:ZIKV"
"10622",337.887956072817,-0.602576687505362,0.140958290609532,-4.2748580796468,1.91259085676692e-05,0.000202996009856851,"POLR3G","ENSG00000113356",FALSE,"NS",3.69251249860985,"Interaction_KO:ZIKV"
"55825",430.75593786454,-0.589488127355489,0.137931311284093,-4.27378034666356,1.9218637211382e-05,0.000203846267572334,"PECR","ENSG00000115425",FALSE,"NS",3.69069723607633,"Interaction_KO:ZIKV"
