"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0070201","regulation of establishment of protein localization",366,-0.441900993333284,-1.33747608291478,0.0080185836540084,0.164169455268469,0.151528166631659,2298,"tags=18%, list=13%, signal=16%","80149/3208/10023/4628/26154/111089941/2064/6653/9501/10497/27248/3592/90550/57506/7494/9747/9495/56850/10411/2695/9572/57214/1509/3717/111/26056/6558/80223/80024/3745/11261/5127/9619/7424/348/999/79899/5468/3625/1374/5580/9912/3767/6755/51085/18/399687/8660/2039/288/3728/283/5174/91461/79628/5137/9971/5950/3172/240/123264/312/2243/2266/2244/81285",0.380730400722792
"GO:0060348","bone development",90,0.376248472168456,1.33666612677363,0.036550836771158,0.374821495405453,0.345959690979333,1102,"tags=18%, list=6%, signal=17%","1305/26585/64131/147111/2200/7291/55959/5734/27086/645811/5308/359845/81792/2697/652/7040",0.321775918075361
"GO:0051146","striated muscle cell differentiation",197,0.344204504993449,1.33598245128915,0.00657795579186754,0.149235784683451,0.137744410566144,1936,"tags=30%, list=11%, signal=27%","1948/3756/10398/26585/144165/80206/8912/9734/3084/7168/27063/115701/51177/8506/79191/407012/6136/84033/79365/6130/29765/27086/11224/9780/170689/51804/652/7040/1482/64208/858/25873/6173/6137/6161/6167/6152/4851/7273/6135/5156/6133/825/6125/6165/5997/6139/1760/7422/64091/6164/4736/6159/4856/6129/6926/6141/6158/6124/4666",0.407017918923954
"GO:0022604","regulation of cell morphogenesis",171,-0.460119462845699,-1.33312595043979,0.04,0.389784411276949,0.359770440401409,2187,"tags=22%, list=12%, signal=20%","4628/7779/8322/64098/51760/23327/375611/2185/57619/2043/22924/25805/9886/2245/84258/84879/5028/6792/2059/5364/3679/23189/1364/7429/9962/9368/171177/2335/50848/2039/121512/6678/54873/8437/23025/816/5789/3815",0.234392647294686
"GO:0001822","kidney development",181,0.332987023018039,1.32871661309317,0.0199704691676689,0.275428483610786,0.254220086747746,1656,"tags=25%, list=9%, signal=23%","3037/9953/2674/9955/26585/5155/3690/5979/55083/6299/2200/9353/2297/3248/55959/5727/7481/7042/3237/4435/1909/79191/2625/6659/80310/6943/8829/9244/25789/4092/1958/30812/51804/652/7040/5310/2247/4609/4851/5156/1592/2146/1063/392255/153572/7422",0.352487857583619
"GO:0043410","positive regulation of MAPK cascade",286,-0.443351054739396,-1.32708899819656,0.0255362614913177,0.304363230269742,0.280926815511711,2331,"tags=23%, list=13%, signal=21%","5871/1906/80149/64762/10125/3556/2064/5345/3643/51347/344558/152007/9283/9770/23779/4067/2185/388121/3717/2043/958/284/409/2651/120892/153769/168667/9618/65009/147/5028/79444/4281/348/3554/1950/7098/10371/22943/7164/1687/222643/5031/57007/7039/2264/2261/85407/57161/4486/338557/23236/408/84766/134/255743/3672/2065/54361/10913/4889/2243/2266/2244/3815/1908/5320",0.287857117255149
"GO:0022407","regulation of cell-cell adhesion",317,-0.438370273824189,-1.31992462908251,0.0210235124617609,0.279489048021057,0.257967981747895,2167,"tags=20%, list=12%, signal=18%","26154/10125/2319/445/5345/604/3958/3592/23149/7494/4067/1803/100/55824/3717/2043/1326/2651/6385/5465/5696/4179/5777/80139/999/64115/5580/6484/50943/8013/4072/8740/928/6441/114897/2650/2049/3606/50848/10653/288/9289/634/5909/3108/3485/6850/2494/2267/81704/912/84433/3169/3109/79679/240/4680/5105/2243/2266/2244/5320/2045",0.352487857583619
"GO:0099504","synaptic vesicle cycle",171,-0.454181575563289,-1.31592182788864,0.0443243243243243,0.402088735880622,0.371127313979301,3096,"tags=27%, list=18%, signal=22%","23208/8773/6813/23557/6453/9783/112476/535/4983/785/1212/9296/9501/6571/10497/203228/8120/56850/534/9829/120892/274/4638/5028/27445/9751/6620/54413/10159/8573/11037/5864/5337/6622/5874/10396/6855/9143/10814/26052/6623/23025/143425/29993/57586/93664",0.222056046145248
"GO:0072001","renal system development",186,0.334370018914277,1.30902277190367,0.0205841962769085,0.276298796639275,0.255023384397645,1656,"tags=26%, list=9%, signal=24%","3037/9953/2674/9955/26585/144165/5155/3690/5979/55083/6299/2200/9353/2297/3248/55959/1282/5727/7481/7042/3237/4435/1909/79191/2625/6659/80310/6943/8829/9244/25789/4092/1958/30812/51804/652/7040/5310/2247/4609/4851/5156/1592/2146/1063/392255/153572/7422",0.352487857583619
"GO:0048729","tissue morphogenesis",299,0.311010283096532,1.30879566179543,0.00881061803758426,0.17142778671803,0.158227595922926,1517,"tags=23%, list=9%, signal=21%","9953/6591/9955/26585/8091/144165/3690/5979/55083/6299/9353/1289/3084/7168/27063/2297/1282/3371/4192/5727/7481/7042/81029/441478/3237/4435/9723/1909/79191/2139/79971/2625/27086/89958/2304/6943/8829/9314/25/3673/25789/4092/8320/1861/81792/25902/43847/30812/2697/51804/8543/652/7040/85366/9048/2316/1482/145873/9620/5310/55764/23414/960/2247/9024/4609/7414/4851/7273",0.380730400722792
"GO:0042692","muscle cell differentiation",272,0.307754104321026,1.30783475751614,0.00665689792567427,0.150165859141704,0.13860286792814,3000,"tags=38%, list=17%, signal=32%","1948/3756/10398/26585/144165/5155/80206/8912/9734/287/3084/7168/27063/81029/115701/51177/8506/1909/79191/407012/4772/6136/84033/79365/6130/29765/27086/11224/9780/170689/63976/51804/6095/6300/652/7040/1482/2069/64208/858/25873/6173/9444/6137/79813/6161/6167/6152/4851/7273/6135/5156/6133/825/6125/6165/5997/6139/1760/7422/64091/6164/5600/4736/6159/4856/6129/6926/6722/6141/6158/6124/23345/4666/133/627/87/85474/23521/3481/6170/6128/57591/55122/6175/1466/6156/6132/57538/6142/6176/1025/11149/100381270/6134/7111/4853/4855/6157/6144/8038/891",0.407017918923954
"GO:0007015","actin filament organization",373,-0.430927679183217,-1.30464361037127,0.0128729110397558,0.211880182828025,0.195565098251731,2256,"tags=18%, list=13%, signal=16%","4646/84940/22921/10787/64423/4430/23671/5345/203228/7126/7114/2185/10411/57619/3717/85462/9886/6385/9026/10344/55604/4892/274/130271/23433/94134/2934/57731/388/5357/2059/80115/54961/65108/29767/23616/5580/6281/23189/342184/7429/54509/171177/822/50848/23500/2039/101927318/283/4642/171024/1901/7464/120/246176/644150/27289/408/29993/79983/4703/4640/54361/10395/23242/10083/9087",0.380730400722792
"GO:0046434","organophosphate catabolic process",203,-0.444240760385467,-1.30235519212597,0.0436170212765957,0.401085472646755,0.370201303484668,2544,"tags=20%, list=14%, signal=17%","5207/5214/6714/8803/55526/254552/10924/387712/2026/3990/2584/3643/403313/55753/130589/8801/80201/100/50640/5167/2027/26090/284161/5465/215/23098/5580/51085/5337/8671/2819/56261/23236/5321/27293/7498/954/5136/978/9615",0.222056046145248
"GO:0006873","intracellular monoatomic ion homeostasis",300,-0.432224806322264,-1.30126875337587,0.0293819655521783,0.332016210739615,0.306450475961511,2667,"tags=23%, list=15%, signal=20%","535/5745/1203/169200/1353/54583/785/27020/10367/1906/817/9296/7779/493/11322/6508/3162/90550/391059/9914/26504/65266/54997/4489/8804/783/958/6558/8326/489/120892/80024/164656/11261/113235/797/540/5028/64072/6781/6505/1356/5029/481/28952/10159/794/6556/6261/83959/51458/1907/8671/760/3934/7018/2039/7137/53826/30061/6546/3263/134/491/55647/286133/10008/2147/1908",0.266350657088526
"GO:0003007","heart morphogenesis",144,0.333843933361881,1.29677801439509,0.0352016652803284,0.368707638479875,0.340316609996539,2160,"tags=31%, list=12%, signal=27%","23768/3037/6591/144165/9353/3084/7291/7168/27063/7481/7042/9464/10439/115701/1909/2625/10370/1363/6659/6586/8829/4092/5308/652/7040/85366/1482/145873/23414/4851/7273/10252/57211/7422/55036/6091/182/6926/6722/4666/161882/9241/1954/7048",0.321775918075361
"GO:0007610","behavior",254,-0.435829072141339,-1.29352928143103,0.0360453141091658,0.372347340140764,0.343676049295761,1747,"tags=17%, list=10%, signal=15%","100/10411/9572/22941/22924/409/120892/65009/84879/5028/5465/6505/3398/348/54413/10882/1374/22943/64084/26470/8013/3198/6622/10396/18/2904/3934/9379/27344/27286/10636/23236/885/2353/134/26047/55450/5266/4886/22829/4889/3815/2981",0.241339976815091
"GO:1903706","regulation of hemopoiesis",266,0.308691907856809,1.29217198031996,0.00809630030266649,0.164169455268469,0.151528166631659,2513,"tags=22%, list=14%, signal=19%","3575/9760/558/2200/282618/864/1435/8744/9935/11221/3205/4192/677/3624/3902/2625/116211/6659/27086/84634/2113/25/4092/63976/151176/133522/652/7040/10892/939/56833/4850/9444/6776/6597/4609/2621/3148/3059/632/9636/3204/3956/6777/84959/3276/161882/2309/2175/7048/259307/55795/7292/84807/6522/8367/639/54542/171392",0.380730400722792
"GO:0043434","response to peptide hormone",333,-0.425488623792602,-1.28928811638036,0.035677879714577,0.370394383750626,0.341873473409612,1690,"tags=14%, list=10%, signal=13%","1509/3717/3795/255738/111/6772/5167/23433/79746/5465/115/1636/143686/5468/3625/7076/5580/1/94056/4303/23189/8013/688/815/8660/760/6775/4929/634/2303/23236/5251/3164/197/3484/2353/1438/9971/3172/5166/183/7031/5105/1373/51237/2155/5320",0.241339976815091
