"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENSEMBL","sig","dir","nlp","Mean_Ctrl","Mean_ZIKV"
"132864",1375.37118260821,1.1299484373033,0.0707351538165648,3.47603015016084e-58,1.90456131716601e-56,"CPEB2","ENSG00000137449",TRUE,"Up",55.7202050407094,860.11597666612,1890.6263885503
"93099",839.454263371587,1.22110265034654,0.076634195922378,4.35537963819052e-58,2.3715918599534e-56,"DMKN","ENSG00000161249",TRUE,"Up",55.6249600489593,502.708865774287,1176.19966096889
"26012",1328.42806104652,1.04095245682454,0.0654960798739638,1.43362543800325e-57,7.66401343574504e-56,"NSMF","ENSG00000165802",TRUE,"Up",55.1155437425693,865.540993437175,1791.31512865586
"10098",416.487345262375,1.62233631516649,0.103376385997405,2.25938490387352e-56,1.16876652027434e-54,"TSPAN5","ENSG00000168785",TRUE,"Up",53.9322722374129,202.081121476898,630.893569047853
"147920",909.273591318552,1.23457557648636,0.0788870300163671,4.13044621223194e-56,2.11796757961328e-54,"IGFL2","ENSG00000204866",TRUE,"Up",53.674080692058,539.761846165557,1278.78533647155
"3918",650.188396817633,1.52922797337027,0.0985471390954803,2.45381284805733e-55,1.24733122461365e-53,"LAMC2","ENSG00000058085",TRUE,"Up",52.9040182057669,334.027984007261,966.348809628005
"10468",230.775651956014,2.17628162427052,0.140256592333378,2.53636781105288e-55,1.28558031875499e-53,"FST","ENSG00000134363",TRUE,"Up",52.890900784908,82.9491901085701,378.602113803457
"9882",792.319921009364,1.20632391053384,0.077841146634416,6.60668490566484e-55,3.31995354630952e-53,"TBC1D4","ENSG00000136111",TRUE,"Up",52.4788679930196,475.54027842478,1109.09956359395
"5783",1059.90298633115,1.07283181285345,0.0696425587548795,2.86542498213241e-54,1.41564872431867e-52,"PTPN13","ENSG00000163629",TRUE,"Up",51.84904449807,680.187643060797,1439.61832960149
"6591",154.905473521961,2.66114648293035,0.173642876415466,5.20140072099082e-54,2.54825169584364e-52,"SNAI2","ENSG00000019549",TRUE,"Up",51.5937576780959,41.7063199734591,268.104627070463
"2149",599.892885929554,1.36854692417989,0.0894828006893797,1.32694332025266e-53,6.46489726221711e-52,"F2R","ENSG00000181104",TRUE,"Up",51.1894383723778,331.223747767024,868.562024092083
"610",1401.85939746026,1.09522998781174,0.0716341962543589,1.46642350700428e-53,7.12471177933459e-52,"HCN2","ENSG00000099822",TRUE,"Up",51.1472326997653,892.423099646223,1911.29569527429
"9828",1173.05397387837,1.03594521152358,0.0680130542623172,3.91402765119079e-53,1.87574709343716e-51,"ARHGEF17","ENSG00000110237",TRUE,"Up",50.726825717838,766.45954990385,1579.64839785289
"374378",850.503195025714,1.18565671689237,0.0780578836681081,6.29374392188474e-53,2.99173967832726e-51,"GALNT18","ENSG00000110328",TRUE,"Up",50.5240761986366,516.696807040542,1184.30958301089
"56952",715.398294383517,1.19902682224584,0.0800369153799438,1.66638815428522e-51,7.55372032411558e-50,"PRTFDC1","ENSG00000099256",TRUE,"Up",49.1218390989289,431.333624590188,999.462964176845
"91768",575.240568163362,1.2648442833062,0.0856393913707741,3.28199181624776e-50,1.46135878643457e-48,"CABLES1","ENSG00000134508",TRUE,"Up",47.8352431448876,335.628459668763,814.85267665796
