"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENSEMBL","ENTREZID","sig","dir","nlp","Mean_ZIKV","Mean_Ctrl","Label"
"ENSG00000049249",1043.44836623943,5.59372887608157,0.2345454723821,8.57829290955188e-127,4.78096858159025e-124,"TNFRSF9","ENSG00000049249","3604",TRUE,"Up",123.320484110286,2045.03562285717,41.8611096216952,"TNFRSF9"
"ENSG00000137965",1358.36876719766,7.57807588920813,0.319437762612956,1.71631799886519e-125,9.25704417452452e-123,"IFI44","ENSG00000137965","10561",TRUE,"Up",122.033527663817,2702.69023176352,14.0473026317988,"IFI44"
"ENSG00000153253",942.564956105777,7.60726326093992,0.322260900660825,1.08759314909743e-123,5.68267420403405e-121,"SCN3A","ENSG00000153253","6328",TRUE,"Up",120.245447241975,1875.56608694419,9.56382526736384,"SCN3A"
"ENSG00000105939",18091.6177715026,3.82086795713803,0.162525361612108,2.90896224628241e-123,1.47387420478309e-120,"ZC3HAV1","ENSG00000105939","56829",TRUE,"Up",119.831539581945,33811.0077103002,2372.2278327049,"ZC3HAV1"
"ENSG00000157601",1025.00638910818,5.27764884305933,0.225942528673314,2.86022815971915e-121,1.40655925972071e-118,"MX1","ENSG00000157601","4599",TRUE,"Up",117.851841965861,1998.60406273362,51.4087154827453,"MX1"
"ENSG00000206344",670.7820578979,6.37605351275821,0.273431474928698,5.35460113944203e-121,2.55796945861345e-118,"HCG27","ENSG00000206344","253018",TRUE,"Up",117.592104645172,1325.77458125496,15.7895345408374,"HCG27"
"ENSG00000164794",767.678404451685,5.48099317104501,0.235556937791571,1.28777388805421e-120,5.98099428007402e-118,"KCNV1","ENSG00000164794","27012",TRUE,"Up",117.223226612925,1502.21249400555,33.1443148978161,"KCNV1"
"ENSG00000138646",2608.19163498276,4.67779440900764,0.20209185226016,1.46395072726059e-119,6.615474637783e-117,"HERC5","ENSG00000138646","51191",TRUE,"Up",116.179438991208,5022.36483230474,194.018437660776,"HERC5"
"ENSG00000134326",737.871095967977,6.76474096303661,0.292076028548334,1.91746972484054e-119,8.43686678929839e-117,"CMPK2","ENSG00000134326","129607",TRUE,"Up",116.073818807966,1462.38820592898,13.3539860069797,"CMPK2"
"ENSG00000079335",998.185335939402,4.05913498913001,0.175498089383979,2.37788360808727e-119,1.01944138274921e-116,"CDC14A","ENSG00000079335","8556",TRUE,"Up",115.991637740833,1884.35030134341,112.020370535391,"CDC14A"
"ENSG00000124508",2674.46493493366,3.7621520134728,0.165016535562775,4.43829963417546e-116,1.85520924708534e-113,"BTN2A2","ENSG00000124508","10385",TRUE,"Up",112.731607099672,4984.58938304142,364.340486825893,"BTN2A2"
"ENSG00000169554",1868.98553831043,4.45218082006301,0.196847481927965,2.23223502874635e-114,9.10316333674121e-112,"ZEB2","ENSG00000169554","9839",TRUE,"Up",111.040807664716,3576.19645566696,161.774620953899,"ZEB2"
"ENSG00000128335",4678.45915908823,3.99039184528698,0.17786556046957,1.74823660091147e-112,6.95964665886663e-110,"APOL2","ENSG00000128335","23780",TRUE,"Up",109.157412808953,8808.03310433075,548.885213845699,"APOL2"
"ENSG00000018236",5828.98094136684,-4.39300607441598,0.196280748000508,4.51550206479282e-112,1.75579522147293e-109,"CNTN1","ENSG00000018236","1272",TRUE,"Down",108.755526137274,524.358910982326,11133.6029717513,"CNTN1"
"ENSG00000182575",750.220019543346,6.53169900030637,0.292281871631029,1.24237130099513e-111,4.72101094378148e-109,"NXPH3","ENSG00000182575","11248",TRUE,"Up",108.325964992829,1484.50553949684,15.9344995898548,"NXPH3"
"ENSG00000234465",871.860505597003,7.49048460656566,0.33500032671523,2.14402731380542e-111,7.96625259707258e-109,"PINLYP","ENSG00000234465","390940",TRUE,"Up",108.098745926928,1734.14114059064,9.57987060336614,"PINLYP"
"ENSG00000261455",1266.49870376981,5.19537327142313,0.232889730865963,2.79324430684817e-111,1.01528358283699e-108,"LINC01003","ENSG00000261455","100128822",TRUE,"Up",107.993412636313,2466.58041505598,66.4169924836505,"LINC01003"
"ENSG00000165312",3011.1904634915,4.54902435541734,0.205081921369735,4.69335008015251e-110,1.66963432638617e-107,"OTUD1","ENSG00000165312","220213",TRUE,"Up",106.777378635093,5778.246656925,244.134270057994,"OTUD1"
"ENSG00000117228",779.388342372616,4.75387904922329,0.214917959769368,1.81983616032299e-109,6.33909595845841e-107,"GBP1","ENSG00000117228","2633",TRUE,"Up",106.197972674019,1503.56127579,55.2154089552356,"GBP1"
"ENSG00000162654",1134.48281092256,8.60715142053492,0.387630877286699,4.12993902096304e-109,1.40923633531637e-106,"GBP4","ENSG00000162654","115361",TRUE,"Up",105.851016167631,2263.2241176175,5.74150422761877,"GBP4"
"ENSG00000006534",5373.2360503858,-3.68266444509377,0.167042506582006,8.9432797581089e-109,2.99063275111162e-106,"ALDH3B1","ENSG00000006534","221",TRUE,"Down",105.524236914939,770.201173721558,9976.27092705005,"ALDH3B1"
"ENSG00000143819",3524.8863327028,-3.29086271120663,0.149639309769991,3.51783426867753e-108,1.15329782298605e-105,"EPHX1","ENSG00000143819","2052",TRUE,"Down",104.938058527764,648.731803639812,6401.04086176578,"EPHX1"
"ENSG00000185022",2429.11925154009,4.296840166682,0.196045113237706,1.41659027769251e-107,4.55488258519592e-105,"MAFF","ENSG00000185022","23764",TRUE,"Up",104.341522813698,4625.2338165293,233.004686550876,"MAFF"
"ENSG00000140538",6223.42452247625,-3.87829166463492,0.177147247986751,2.37297838044495e-107,7.48607519264898e-105,"NTRK3","ENSG00000140538","4916",TRUE,"Down",104.125745815,785.662341218565,11661.1867037339,"NTRK3"
"ENSG00000274925",1330.21375152234,4.48467725324906,0.205145566261865,6.30086522037169e-107,1.9509345645299e-104,"ZKSCAN2-DT","ENSG00000274925","112577464",TRUE,"Up",103.709757296849,2548.04351607555,112.383986969131,"ZKSCAN2-DT"
"ENSG00000206337",543.896582088207,6.35703258744547,0.290305128456906,6.57284371825623e-107,1.99814449034989e-104,"HCP5","ENSG00000206337","10866",TRUE,"Up",103.699373110158,1074.8502093032,12.9429548732184,"HCP5"
"ENSG00000196139",18131.2115705593,-4.72802804559534,0.216827717915303,1.72263007525802e-106,5.14328122469894e-104,"AKR1C3","ENSG00000196139","8644",TRUE,"Down",103.288759728645,1301.82007577639,34960.6030653422,"AKR1C3"
"ENSG00000170345",3992.76645245423,5.27964302290634,0.242631740490671,4.4505828886313e-106,1.30550431399851e-103,"FOS","ENSG00000170345","2353",TRUE,"Up",102.884221688726,7787.41566054274,198.117244365724,"FOS"
"ENSG00000100342",1929.05044461366,3.65554175167751,0.168272370267662,1.19460299736567e-105,3.44375208895757e-103,"APOL1","ENSG00000100342","8542",TRUE,"Up",102.462968120364,3576.69278930556,281.408099921772,"APOL1"
"ENSG00000077942",1244.48843430869,-3.76446486095013,0.173664386719546,3.34562098657248e-105,9.4811496433037e-103,"FBLN1","ENSG00000077942","2192",TRUE,"Down",102.023138998794,168.958693779924,2320.01817483745,"FBLN1"
"ENSG00000168389",1295.67245548777,4.72435886465848,0.218432158482833,8.04243743147493e-105,2.24115923090435e-102,"MFSD2A","ENSG00000168389","84879",TRUE,"Up",101.649527286416,2497.98503108551,93.3598798900313,"MFSD2A"
"ENSG00000187134",8231.81207615578,-4.90380317342321,0.227336130479211,2.41109601643659e-104,6.60877465488848e-102,"AKR1C1","ENSG00000187134","1645",TRUE,"Down",101.179879056392,525.27156914425,15938.3525831673,"AKR1C1"
"ENSG00000100867",1237.46794234762,4.11612044494862,0.190731481473258,2.85283864434466e-104,7.69346163442625e-102,"DHRS2","ENSG00000100867","10202",TRUE,"Up",101.113878207603,2341.44751765867,133.488367036571,"DHRS2"
"ENSG00000056558",1537.8628097872,3.64529608606782,0.169374444455631,9.98025481947648e-104,2.64872794574043e-101,"TRAF1","ENSG00000056558","7185",TRUE,"Up",100.576962646358,2850.06468760999,225.660931964412,"TRAF1"
"ENSG00000260942",951.939642142538,3.87137857293018,0.181092087126475,1.88286113497524e-102,4.91897471512282e-100,"CAPN10-DT","ENSG00000260942","101752400",TRUE,"Up",99.3081254098275,1783.10252300307,120.776761282002,"CAPN10-DT"
"ENSG00000198074",33797.6003770592,-5.61258958487078,0.262926256553727,2.43613563855843e-102,6.26649044256877e-100,"AKR1B10","ENSG00000198074","57016",TRUE,"Down",99.2029756183649,1330.58786356112,66264.6128905573,"AKR1B10"
"ENSG00000151014",1929.22227126423,4.67761744403681,0.221773657304969,6.51315730059634e-100,1.64999984948441e-97,"NOCT","ENSG00000151014","25819",TRUE,"Up",96.7825160954031,3714.9604991403,143.48404338815,"NOCT"
"ENSG00000104738",3816.99776479273,-3.5417811270473,0.168035942082791,1.25423697121963e-99,3.12997644161077e-97,"MCM4","ENSG00000104738","4173",TRUE,"Down",96.5044589312449,598.318046734798,7035.67748285066,"MCM4"
"ENSG00000125347",4992.65258627618,4.25001459448621,0.201835829621101,1.6918915755934e-99,4.16006281528261e-97,"IRF1","ENSG00000125347","3659",TRUE,"Up",96.380900111651,9492.10968512555,493.195487426811,"IRF1"
"ENSG00000019186",31868.3100643645,-4.59490526758259,0.218728907309222,4.39934087444575e-99,1.06604318001062e-96,"CYP24A1","ENSG00000019186","1591",TRUE,"Down",95.972225203883,2500.38667970249,61236.2334490265,"CYP24A1"
"ENSG00000173110",551.372138304831,5.82026278773789,0.276784302661361,4.6099623466358e-99,1.10112243479644e-96,"HSPA6","ENSG00000173110","3310",TRUE,"Up",95.9581643887483,1083.80965750383,18.934619105828,"HSPA6"
"ENSG00000108602",15403.738892777,-4.85714266149574,0.231598740328539,9.23545599878778e-99,2.17488484929199e-96,"ALDH3A1","ENSG00000108602","218",TRUE,"Down",95.6625637321075,1014.10890504564,29793.3688805085,"ALDH3A1"
"ENSG00000227507",444.862935029629,5.12424009092978,0.243987537461072,1.04859233670433e-98,2.43506442634671e-96,"LTB","ENSG00000227507","4050",TRUE,"Up",95.6134895438388,865.355582903599,24.3702871556589,"LTB"
"ENSG00000170689",2729.56825243928,3.64338159396327,0.173748639762214,1.21168894432008e-98,2.77526563685366e-96,"HOXB9","ENSG00000170689","3219",TRUE,"Up",95.556695441695,5058.09616950784,401.040335370725,"HOXB9"
"ENSG00000175745",3632.22931528338,3.50726226677506,0.167650423851409,3.81376340709863e-98,8.61704380630934e-96,"NR2F1","ENSG00000175745","7025",TRUE,"Up",95.0646416992338,6682.28261474281,582.176015823951,"NR2F1"
"ENSG00000010810",1242.56938027636,3.25655486809154,0.155675361639514,4.43152776113124e-98,9.87935255548192e-96,"FYN","ENSG00000010810","2534",TRUE,"Up",95.0052715160191,2251.54187363562,233.596886917106,"FYN"
"ENSG00000112773",2148.4858240778,3.9072288626092,0.187062693703287,7.4417478748853e-98,1.63718453247477e-95,"TENT5A","ENSG00000112773","55603",TRUE,"Up",94.785902367064,4031.22165099706,265.749997158531,"TENT5A"
"ENSG00000163121",654.607737151664,6.48621315677363,0.311427647497201,3.02432087485649e-97,6.56709675683123e-95,"NEURL3","ENSG00000163121","93082",TRUE,"Up",94.1826265849537,1294.95027640885,14.2651978944736,"NEURL3"
"ENSG00000270240",1146.98205098063,7.88003050313265,0.378638511590042,3.72098986286155e-97,7.97627570603143e-95,"CCL5-AS1","ENSG00000270240","105371745",TRUE,"Up",94.0981998427181,2284.36808157971,9.59602038155532,"CCL5-AS1"
"ENSG00000113916",1869.7492712735,3.40476674898244,0.164298594406115,2.20029432795599e-96,4.65682546372457e-94,"BCL6","ENSG00000113916","604",TRUE,"Up",93.3319100389755,3419.50278025654,319.995762290458,"BCL6"
"ENSG00000082781",8968.38232562085,-3.36191558379271,0.162652081682066,6.37345008560499e-96,1.33205106789144e-93,"ITGB5","ENSG00000082781","3693",TRUE,"Down",92.8754791249568,1576.73724843573,16360.027402806,"ITGB5"
"ENSG00000160211",23653.3401120986,-3.59360632326793,0.173953062352986,7.5374595691241e-96,1.55588054315747e-93,"G6PD","ENSG00000160211","2539",TRUE,"Down",92.8080237501735,3584.61537821098,43722.0648459862,"G6PD"
"ENSG00000112149",514.023439022171,4.78646927995748,0.232560160296778,4.51704986347362e-95,9.21037484357061e-93,"CD83","ENSG00000112149","9308",TRUE,"Up",92.0357226945391,992.556129418576,35.4907486257649,"CD83"
"ENSG00000187608",6589.01420403817,6.50451302289995,0.316811045496018,8.31103208962645e-95,1.67422236793439e-92,"ISG15","ENSG00000187608","9636",TRUE,"Up",91.7761868601103,13037.3141791432,140.714228933136,"ISG15"
"ENSG00000130787",7436.12046575248,3.4872187715318,0.169748301761015,9.51028456584715e-95,1.8929994992972e-92,"HIP1R","ENSG00000130787","9026",TRUE,"Up",91.7228495009081,13665.3762531319,1206.86467837308,"HIP1R"
"ENSG00000184786",1384.10847840558,4.89991386603182,0.239027451732957,1.63379187676499e-94,3.21376472700126e-92,"DYNLT2","ENSG00000184786","6991",TRUE,"Up",91.4929859202003,2679.68069944802,88.5362573631392,"DYNLT2"
"ENSG00000138135",936.519804360698,8.03384289377171,0.391178902365475,1.95165170274675e-94,3.79437400813089e-92,"CH25H","ENSG00000138135","9023",TRUE,"Up",91.4208598633098,1865.94349228802,7.09611643337696,"CH25H"
"ENSG00000110057",2210.09514821137,-3.68454487715452,0.180414172715069,9.83672867946519e-94,1.89046096000756e-91,"UNC93B1","ENSG00000110057","81622",TRUE,"Down",90.7234322868433,315.744912760607,4104.44538366214,"UNC93B1"
"ENSG00000137571",456.811208221756,6.17462907018451,0.301765489081268,1.20464765942135e-93,2.28883055290056e-91,"SLCO5A1","ENSG00000137571","81796",TRUE,"Up",90.6403863578996,901.35687211536,12.2655443281524,"SLCO5A1"
"ENSG00000152137",1813.83634163631,3.55495980463804,0.17556918287443,3.75896662307015e-92,7.06178898176774e-90,"HSPB8","ENSG00000152137","26353",TRUE,"Up",89.1510852640348,3345.7002212531,281.972462019514,"HSPB8"
"ENSG00000168772",548.825662190919,4.3132650724735,0.213695877516532,1.22123119785379e-91,2.26877618090171e-89,"CXXC4","ENSG00000168772","80319",TRUE,"Up",88.644208345981,1045.61329954797,52.0380248338667,"CXXC4"
"ENSG00000100625",1180.02175926648,3.71594850336075,0.185069890597217,1.13997564414832e-90,2.09454865606153e-88,"SIX4","ENSG00000100625","51804",TRUE,"Up",87.6789095465877,2194.9274938239,165.116024709063,"SIX4"
"ENSG00000091136",6461.89244047198,-3.44819254594322,0.17195267372496,1.68178689815736e-90,3.05646488447729e-88,"LAMB1","ENSG00000091136","3912",TRUE,"Down",87.5147805894261,1075.30688680507,11848.4779941389,"LAMB1"
"ENSG00000164949",1416.39462213422,3.7430356805074,0.187549981728444,1.22310862307609e-89,2.19896518041206e-87,"GEM","ENSG00000164949","2669",TRUE,"Up",86.6577816474353,2637.80501302273,194.984231245718,"GEM"
"ENSG00000183709",1238.20157975893,8.80479475236178,0.44129937912743,4.5810711230628e-89,8.14845842315e-87,"IFNL2","ENSG00000183709","282616",TRUE,"Up",86.0889245460631,2470.94397559537,5.45918392249873,"IFNL2"
"ENSG00000102181",2447.58245533307,-3.13500981960185,0.157901662600051,9.83362323192531e-89,1.73071768881885e-86,"CD99L2","ENSG00000102181","83692",TRUE,"Down",85.7617737675881,496.465909056864,4398.69900160929,"CD99L2"
"ENSG00000237187",1255.66431946013,3.76375377840912,0.189609227470593,1.06095139479322e-88,1.84782367926485e-86,"NR2F1-AS1","ENSG00000237187","441094",TRUE,"Up",85.7333394718473,2340.8348308595,170.493808060754,"NR2F1-AS1"
"ENSG00000179094",4530.15755360743,3.6650508151157,0.184669585558809,1.21658122531185e-88,2.09703485435197e-86,"PER1","ENSG00000179094","5187",TRUE,"Up",85.6783943511623,8404.86019216191,655.454915052946,"PER1"
"ENSG00000145911",585.929048083229,4.09102671863576,0.206331568210251,1.56521737308039e-88,2.67045249774531e-86,"N4BP3","ENSG00000145911","23138",TRUE,"Up",85.5734151428963,1107.60294152494,64.2551546415138,"N4BP3"
"ENSG00000083799",3610.34463558342,3.20951562042796,0.162032564685557,2.95917659969097e-88,4.99772047947809e-86,"CYLD","ENSG00000083799","1540",TRUE,"Up",85.3012280374483,6522.19650015404,698.492771012802,"CYLD"
"ENSG00000243710",377.453318318633,5.16674403575292,0.261154553146726,5.49238161887163e-88,9.18326206675336e-86,"CFAP57","ENSG00000243710","149465",TRUE,"Up",85.0370030218552,734.714060296378,20.1925763408872,"CFAP57"
"ENSG00000179148",453.341096385741,4.9639922684577,0.251628451510307,1.17326022770698e-87,1.94226841656046e-85,"ALOXE3","ENSG00000179148","59344",TRUE,"Up",84.7116907518865,878.909260137301,27.7729326341813,"ALOXE3"
"ENSG00000169903",1320.80732891735,-5.86017811020424,0.297546712149187,2.45646380502876e-87,4.02667400196872e-85,"TM4SF4","ENSG00000169903","7104",TRUE,"Down",84.3950535292893,43.6627286672661,2597.95192916744,"TM4SF4"
"ENSG00000105854",5262.6464945923,-2.89300700344555,0.147037683005042,4.3479404522325e-87,7.05801595741043e-85,"PON2","ENSG00000105854","5445",TRUE,"Down",84.1513173640821,1239.1948312992,9286.09815788541,"PON2"
"ENSG00000008517",3102.63623129055,4.80642097330689,0.24493970808994,8.10893654853682e-87,1.30366749126477e-84,"IL32","ENSG00000008517","9235",TRUE,"Up",83.8848331640667,5994.16181436663,211.110648214479,"IL32"
"ENSG00000111602",2202.21900438979,-3.7349392278605,0.19132487407819,5.77905500282481e-86,9.20245710926008e-84,"TIMELESS","ENSG00000111602","8914",TRUE,"Down",83.0360961980329,304.655018976123,4099.78298980345,"TIMELESS"
"ENSG00000198431",27203.4375827881,-2.85584430171583,0.145771306349829,6.54685930240741e-86,1.03267441071936e-83,"TXNRD1","ENSG00000198431","7296",TRUE,"Down",82.9860365844985,6577.13201850245,47829.7431470738,"TXNRD1"
"ENSG00000069431",506.091897041285,7.29233195016917,0.371558384716751,1.26852556100781e-85,1.98221938131315e-83,"ABCC9","ENSG00000069431","10060",TRUE,"Up",82.7028482818279,1006.0225446656,6.16124941696605,"ABCC9"
"ENSG00000164638",760.719837298893,-3.82646576307409,0.196886940432094,2.61108013943303e-85,4.04233888252966e-83,"SLC29A4","ENSG00000164638","222962",TRUE,"Down",82.3933672809634,99.4789781593827,1421.9606964384,"SLC29A4"
"ENSG00000204642",1395.94184029409,5.16215330760484,0.26571253000756,3.06753223985466e-85,4.70542560095137e-83,"HLA-F","ENSG00000204642","3134",TRUE,"Up",82.3274010889667,2717.12948552227,74.7541950659115,"HLA-F"
"ENSG00000245149",914.763197517531,4.38818660248764,0.226098933694163,5.90806965977502e-85,8.98026588285802e-83,"RNF139-DT","ENSG00000245149","101927612",TRUE,"Up",82.0467108047861,1747.22303896956,82.3033560654984,"RNF139-DT"
"ENSG00000130766",1780.62447011846,3.55367054028723,0.183025196551371,6.16131273230309e-85,9.28082422379349e-83,"SESN2","ENSG00000130766","83667",TRUE,"Up",82.0324134526658,3284.78806033875,276.460879898169,"SESN2"
"ENSG00000128016",7715.97499869382,4.18547868648236,0.217306378489153,1.63473325734847e-83,2.44042321989879e-81,"ZFP36","ENSG00000128016","7538",TRUE,"Up",80.6125348514776,14635.8630953261,796.086902061505,"ZFP36"
"ENSG00000135842",693.767996041281,3.96636480636185,0.206263784770885,1.88946667399586e-83,2.79574183975317e-81,"NIBAN1","ENSG00000135842","116496",TRUE,"Up",80.5535029340519,1305.05571955229,82.4802725302712,"NIBAN1"
"ENSG00000141753",69898.2308059393,-3.63138322938862,0.189469272332075,6.24531746980739e-83,9.1597989557175e-81,"IGFBP4","ENSG00000141753","3487",TRUE,"Down",80.0381140583606,10307.3361101023,129489.125501776,"IGFBP4"
"ENSG00000058804",1141.15102746944,-3.28448070442113,0.171751766190652,1.8993083046056e-82,2.76142911765267e-80,"NDC1","ENSG00000058804","55706",TRUE,"Down",79.5588661000801,210.362317841266,2071.93973709762,"NDC1"
"ENSG00000059728",2519.64341322585,5.72804607916917,0.300250885787867,2.3512780628109e-82,3.38908355260329e-80,"MXD1","ENSG00000059728","4084",TRUE,"Up",79.4699177241732,4947.59957083239,91.6872556193143,"MXD1"
"ENSG00000117616",5352.88858421584,3.60810702933592,0.189049148583413,3.36944683715999e-82,4.81514112113804e-80,"RSRP1","ENSG00000117616","57035",TRUE,"Up",79.3173909801421,9903.11451780742,802.662650624271,"RSRP1"
"ENSG00000111335",449.435544649696,7.11252250500326,0.371282521037166,6.41346667616239e-82,9.08755617164705e-80,"OAS2","ENSG00000111335","4939",TRUE,"Up",79.0415528916805,892.548829497406,6.32225980198573,"OAS2"
"ENSG00000105499",584.012620027455,5.23458474969391,0.275044673406478,6.54375898396061e-82,9.19425632032112e-80,"PLA2G4C","ENSG00000105499","8605",TRUE,"Up",79.0364833930211,1138.2045178464,29.8207222085094,"PLA2G4C"
"ENSG00000154864",607.335924563376,-4.16982044937899,0.219787918788379,1.30238567042257e-81,1.81465736745545e-79,"PIEZO2","ENSG00000154864","63895",TRUE,"Down",78.7412053637246,63.6959873651655,1150.97586176159,"PIEZO2"
