"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENSEMBL","ENTREZID","sig","dir","nlp","Mean_ZIKV","Mean_Ctrl","Label"
"ENSG00000182240",549.323760653806,-3.07190796147126,0.191084952534901,5.08232414630244e-59,3.05670718439485e-57,"BACE2","ENSG00000182240","25825",TRUE,"Down",56.5147461622855,115.084513968141,983.563007339472,"BACE2"
"ENSG00000157399",913.090087783946,-2.80622994181363,0.175203467074135,1.47320907444446e-58,8.79716275882547e-57,"ARSL","ENSG00000157399","415",TRUE,"Down",56.0556573729484,225.550314044809,1600.62986152308,"ARSL"
"ENSG00000116237",2151.36360918159,-2.53950088601154,0.158912624063165,2.62821270884646e-58,1.56383332711433e-56,"ICMT","ENSG00000116237","23463",TRUE,"Down",55.805809535785,625.897177456104,3676.83004090708,"ICMT"
"ENSG00000075275",3424.15846330362,-3.27201868406207,0.205151470889232,2.72726667977165e-58,1.61701769098518e-56,"CELSR1","ENSG00000075275","9620",TRUE,"Down",55.791285228668,634.3913822116,6213.92554439564,"CELSR1"
"ENSG00000021826",1765.5196142363,-4.44480995854813,0.279231421872792,3.34144457951288e-58,1.96721666793857e-56,"CPS1","ENSG00000021826","1373",TRUE,"Down",55.7061478045402,151.861015423489,3379.17821304912,"CPS1"
"ENSG00000065882",757.428096482945,-2.59397570559664,0.16270575895724,4.54190461494418e-58,2.64601551086644e-56,"TBC1D1","ENSG00000065882","23216",TRUE,"Down",55.5774076143194,213.276664933253,1301.57952803264,"TBC1D1"
"ENSG00000004799",1064.05494882872,-3.80910248394441,0.240036097169486,9.94983443410207e-58,5.73659419786851e-56,"PDK4","ENSG00000004799","5166",TRUE,"Down",55.2413458706788,139.107297804346,1989.0025998531,"PDK4"
"ENSG00000276043",1277.56734320558,-2.48238155399707,0.156226495026954,1.08303580963024e-57,6.20149271815673e-56,"UHRF1","ENSG00000276043","29128",TRUE,"Down",55.2075037619161,384.723511351628,2170.41117505953,"UHRF1"
"ENSG00000141401",770.377804526903,-3.00011217131394,0.188885836388784,1.44268043990423e-57,8.23263377310537e-56,"IMPA2","ENSG00000141401","3613",TRUE,"Down",55.0844612036529,169.280980841936,1371.47462821187,"IMPA2"
"ENSG00000138796",574.466063370579,-2.91312144355768,0.183640991624289,1.72703018957487e-57,9.78845585413285e-56,"HADH","ENSG00000138796","3033",TRUE,"Down",55.0092858135004,132.741428787708,1016.19069795345,"HADH"
"ENSG00000141934",1350.96907371963,-3.06538612919762,0.193460786889437,1.79593059658665e-57,1.0144580937476e-55,"PLPP2","ENSG00000141934","8612",TRUE,"Down",54.9937658885321,284.544660099319,2417.39348733993,"PLPP2"
"ENSG00000113657",871.522120088914,-3.02738503245675,0.191390112524148,3.46447524638899e-57,1.9308675373208e-55,"DPYSL3","ENSG00000113657","1809",TRUE,"Down",54.7142475189621,189.517144651533,1553.5270955263,"DPYSL3"
"ENSG00000143641",3206.77166419855,-2.46539047779864,0.15602890239747,4.41701689614339e-57,2.45357217619659e-55,"GALNT2","ENSG00000143641","2590",TRUE,"Down",54.6102011619493,975.052189056179,5438.49113934092,"GALNT2"
"ENSG00000143799",4086.6529389311,-2.36848154605005,0.150286117830023,9.82440713594091e-57,5.43920818916994e-55,"PARP1","ENSG00000143799","142",TRUE,"Down",54.2644643179678,1315.55611694578,6857.74976091641,"PARP1"
"ENSG00000106460",2603.9356519079,-2.80230294327471,0.178467747089123,1.86209469735553e-56,1.01745827907792e-54,"TMEM106B","ENSG00000106460","54664",TRUE,"Down",53.9924833900022,645.629540078993,4562.24176373682,"TMEM106B"
"ENSG00000132383",3305.56100552633,-2.47915313086026,0.157947176225857,2.45421312849495e-56,1.32797551807235e-54,"RPA1","ENSG00000132383","6117",TRUE,"Down",53.8768099313416,996.205139437646,5614.91687161501,"RPA1"
"ENSG00000065534",1444.75374538428,-3.54600157427898,0.226558860925835,2.4960600769408e-56,1.34626208020807e-54,"MYLK","ENSG00000065534","4638",TRUE,"Down",53.8708703866881,224.883602597394,2664.62388817117,"MYLK"
"ENSG00000073350",1625.77742141077,-3.01448520134731,0.192547105049006,2.99880513009869e-56,1.60705197997597e-54,"LLGL2","ENSG00000073350","3993",TRUE,"Down",53.793970075787,354.407049006339,2897.1477938152,"LLGL2"
"ENSG00000074696",5951.55485945221,-2.34549231009942,0.149797544808236,4.69080098331627e-56,2.49777682933274e-54,"HACD3","ENSG00000074696","51495",TRUE,"Down",53.6024463674507,1940.90797921016,9962.20173969426,"HACD3"
"ENSG00000134247",1109.44354523352,-2.72921303698869,0.175201189728179,1.20242960481764e-55,6.32220848822358e-54,"PTGFRN","ENSG00000134247","5738",TRUE,"Down",53.1991311864793,288.199265511536,1930.68782495549,"PTGFRN"
