"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","50/1368","127/6538",0.393700787401575,1.88159045908735,5.16051296033751,1.31685238059214e-06,4.20195623261675e-05,4.20195623261675e-05,"177/9734/85235/8338/1379/114483833/8339/7097/8340/5295/8970/8357/8362/8358/8345/8353/128312/6404/8329/4790/5582/653604/8356/55869/8294/55766/653361/440689/3012/2209/8969/3684/8367/366/121504/8503/8364/8348/3021/8365/5332/2811/8344/8349/8370/317772/8347/5336/8341/440093",50
"Human Diseases","Immune disease","hsa05330","Allograft rejection","12/1368","15/6538",0.8,3.8233918128655,5.63092977200055,1.62942165253897e-06,4.76605833367648e-05,4.76605833367648e-05,"355/958/3105/3567/7124/3592/3107/3134/3112/3111/3106/3135",12
"Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","15/1368","22/6538",0.681818181818182,3.25857256778309,5.45810481228565,2.28806323435178e-06,6.1777707327498e-05,6.1777707327498e-05,"355/5798/2571/3105/7124/3592/3107/3134/3553/3112/4049/3111/3106/3552/3135",15
"Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling","50/1368","131/6538",0.381679389312977,1.82413731529842,4.90111489952486,3.81466864010755e-06,9.56391923341249e-05,9.56391923341249e-05,"4093/1815/53919/5618/8660/5295/799/2099/111/2641/2775/5020/10411/151/3972/2796/341208/4985/6751/2852/4161/2792/552/3717/7068/2847/1395/6752/797/4881/7349/2797/2769/3375/4352/154/8503/2696/4879/269/94235/90/153/5332/2862/5021/3481/4880/6776/7434",50
"Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","12/1368","16/6538",0.75,3.5844298245614,5.32379541549797,5.27251993781402e-06,0.000123376966544848,0.000123376966544848,"355/7038/958/7173/3105/3567/3107/3134/3112/3111/3106/3135",12
"Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","44/1368","113/6538",0.389380530973451,1.86094291776639,4.74858299770438,7.93036605787328e-06,0.000173972405394595,0.000173972405394595,"355/6352/3725/3569/6376/4792/23118/5295/2919/2921/8809/3976/1437/7128/1540/5606/4790/7185/3383/4318/7124/3627/5602/329/3659/3456/836/2920/9586/8837/64127/8503/3553/9021/1435/843/6347/330/1326/7133/4049/2353/7412/6364",44
"Human Diseases","Substance dependence","hsa05034","Alcoholism","50/1368","136/6538",0.367647058823529,1.75707344341245,4.58919647363631,1.29942489930302e-05,0.000268293023326682,0.000268293023326682,"9734/85235/8338/114483833/8339/8340/8970/111/2775/8357/8362/814/8358/399694/8345/2905/8353/128312/8329/2792/653604/8356/55869/8294/55766/163688/440689/84152/3012/2902/8969/4128/8367/9586/121504/8364/6531/8348/3021/8365/94235/673/2354/8344/8349/8370/317772/8347/8341/440093",50
"Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","14/1368","22/6538",0.636363636363636,3.04133439659755,4.93312335963135,1.68159476544255e-05,0.000327910979261297,0.000327910979261297,"3569/3695/6387/958/8741/7852/8174/23308/3567/2826/10673/3601/3112/3111",14
"Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","31/1368","75/6538",0.413333333333333,1.97541910331384,4.37010458140426,4.48639595624901e-05,0.000828802621391265,0.000828802621391265,"1440/10758/3725/3569/132014/4792/23118/2919/3576/2921/1437/7128/4790/8061/3567/4318/7124/3627/3596/5602/836/2920/7189/225689/3553/3727/6347/2354/6361/2353/6364",31
"Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","42/1368","114/6538",0.368421052631579,1.76077254539858,4.21494110499475,5.96042768110887e-05,0.00104605505803461,0.00104605505803461,"51561/1440/3595/3569/3460/4170/5618/5295/163702/2670/8835/1026/3976/10379/3590/1437/23529/4609/53833/3717/894/3567/3596/282617/3592/3456/3601/4352/5154/282616/8503/9021/3574/64109/85480/282618/3575/122809/3587/5008/8651/6776",42
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","50/1368","147/6538",0.340136054421769,1.6255917571707,3.94595652476745,0.000134763693544466,0.00225247887781465,0.00225247887781465,"84674/6352/2633/440738/3725/3569/4792/4210/4793/23118/2634/118429/2919/2635/3576/2921/345611/81631/10010/148022/115362/10379/115361/7128/4790/58484/64170/11337/10628/3428/84557/7124/22861/5602/4940/329/3456/4939/2920/3665/64127/7189/3553/340061/114548/6347/330/5332/63940/388646",50
"Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecule (CAM) interaction","36/1368","97/6538",0.371134020618557,1.77373846988606,3.94902994982133,0.000166091614892179,0.00264991621941613,0.00264991621941613,"1013/6385/3696/3695/54413/149461/29126/80380/958/1001/8174/6404/26047/24146/3105/10686/23308/8516/3383/3684/3107/3134/58494/84628/9074/933/925/6614/100506658/3112/9379/3111/3106/7412/3135/9080",36
"Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","23/1368","54/6538",0.425925925925926,2.03560212259043,3.93056812899253,0.000249687741621655,0.00381045205692178,0.00381045205692178,"2323/1440/3569/1379/3590/1437/3567/7124/2209/3684/924/933/925/3553/1435/3574/3575/3112/2811/3111/1436/3552/3678",23
"Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling","40/1368","114/6538",0.350877192982456,1.67692623371294,3.75040375048116,0.000296738297262754,0.00433979759746777,0.00433979759746777,"285242/1815/6540/2893/1133/2918/9568/111/2775/3363/6506/2901/2570/151/6539/11255/6529/2905/4985/6866/246213/2792/5582/1139/22953/11054/6507/2902/5032/6532/154/1131/6531/3269/94235/57030/153/5332/5028/43",40
"Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","38/1368","107/6538",0.355140186915888,1.69730010384216,3.74075602034422,0.000315902697383457,0.00443527387126373,0.00443527387126373,"3725/4792/2534/3460/23118/5295/799/814/487/4772/126014/6688/10379/1540/4790/8061/695/4791/79168/653361/7124/5602/2209/3456/8503/7189/3553/3727/9021/1435/2354/1436/2353/5971/8651/3552/5336/11025",38
"Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","15/1368","30/6538",0.5,2.38961988304094,3.92391773973824,0.000376061610471443,0.00507683174136448,0.00507683174136448,"7043/1440/3569/1379/7097/3576/958/3383/7124/2532/3592/3553/7060/6347/7412",15
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","31/1368","84/6538",0.369047619047619,1.76376705653021,3.62387412596989,0.000517464565194286,0.00655528528531052,0.00655528528531052,"4283/6352/3725/3569/4792/7097/23118/5295/3576/148022/958/10379/6349/6351/5606/4790/6348/7124/3627/5602/3592/3456/3665/3663/8503/7189/3553/1326/9560/6373/2353",31
"Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","22/1368","53/6538",0.415094339622642,1.98383537460002,3.69906870784172,0.000522928740708531,0.00655528528531052,0.00655528528531052,"3569/1195/4792/1379/7097/2919/3576/3303/2921/4790/58484/4791/7124/3592/836/3684/2920/56681/3553/664/57396/3310",22
"Human Diseases","Infectious disease: viral","hsa05162","Measles","37/1368","106/6538",0.349056603773585,1.6682252013682,3.56771196552975,0.000553482284659729,0.006699044203985,0.006699044203985,"355/3725/3569/4792/4793/7097/23118/5295/25898/1027/3303/64135/10379/9367/7128/10332/23586/4790/894/5602/4940/3592/3456/836/4939/3665/8503/27113/7189/3553/51209/3310/4599/2353/4600/3552/6776",37
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","43/1368","130/6538",0.330769230769231,1.58082546108862,3.44067054936394,0.000756147347018314,0.00884692396011427,0.00884692396011427,"355/8795/6352/3569/4792/3460/4793/5295/3576/148022/64135/10379/3841/5371/23586/4790/8106/3717/3383/56000/7124/3627/91543/4940/3592/3456/836/4939/3665/5340/8503/402569/10482/3553/9021/114548/6347/100529063/3112/3111/4599/4600/3552",43
"Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","52/1368","166/6538",0.313253012048193,1.49711125202565,3.33700435558538,0.000952437218884189,0.0107840472202694,0.0107840472202694,"355/3725/3569/4792/4793/7097/23118/5295/1027/1026/958/10379/55080/4609/7128/5606/23586/4790/4193/695/4791/3105/3280/894/3383/7124/3627/4616/5602/4940/3456/836/3107/4939/3665/3134/4794/6892/8503/7189/6890/10912/10018/3112/9636/567/3111/3106/5971/5336/1647/3135",52
"Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","9/1368","15/6538",0.6,2.86754385964912,3.72460112404386,0.00109405933596125,0.0120004633413249,0.0120004633413249,"246/54979/1571/8605/1576/1573/151056/8399/1559",9
"Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","20/1368","49/6538",0.408163265306122,1.95071010860485,3.43592981662825,0.00119373348640443,0.0126969834463016,0.0126969834463016,"5993/5721/3303/55080/972/10437/3105/7124/3107/3824/3134/6892/925/6890/3112/567/3310/3111/3106/3135",20
"Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","15/1368","33/6538",0.454545454545455,2.1723817118554,3.47287677834775,0.00132988836983218,0.0137291417003263,0.0137291417003263,"6404/717/3884/3383/2209/3684/5340/3885/10747/3112/3111/720/629/3872/719",15
"Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","54/1368","178/6538",0.303370786516854,1.44988172678888,3.13016201127682,0.0017407200500595,0.0174569353591681,0.0174569353591681,"355/8795/6352/3725/3569/177/4792/7097/23118/5295/2919/2081/3576/3303/2921/10010/148022/4772/958/6349/5606/4790/6348/3717/3383/4318/653361/7124/163688/7494/1573/5602/3592/3456/836/2920/3665/8503/7189/3553/5452/9451/114548/6347/1543/9619/5332/1649/3310/1559/2353/7412/1549/1548",54
"Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","21/1368","54/6538",0.388888888888889,1.85859324236517,3.25874113290477,0.00188331443312782,0.0183623157229962,0.0183623157229962,"7043/3725/4792/1379/3460/4793/7097/23118/4790/3717/653361/7124/3592/2209/3684/7189/3553/3112/3111/2353/3552",21
"Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","30/1368","88/6538",0.340909090909091,1.62928628389155,3.057009330213,0.0027068619683457,0.0256786094834957,0.0256786094834957,"51561/3725/3569/4792/1959/5295/1263/4772/8915/10379/4776/10332/1540/22800/4790/4193/64170/4791/7124/163688/5602/3592/3659/8503/3553/114548/6361/1960/5971/5336",30
"Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","73/1368","262/6538",0.278625954198473,1.33162024016785,2.81797559324107,0.00386668646500602,0.0334541685320269,0.0334541685320269,"23542/355/7043/2323/3725/115727/2668/2246/1847/23118/8605/3303/2253/4803/4294/4804/4772/51701/4609/5979/5606/22800/9448/4790/5228/775/5582/782/51378/4791/1850/285/84867/26281/9965/7124/4616/5602/1848/7010/25780/836/26291/5154/777/2872/9175/7189/3553/6722/3727/10912/1435/778/783/2247/8817/8649/673/1326/1649/3310/1436/2353/5971/11221/3481/3552/23162/2250/1647/59283/3164",73
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","51/1368","172/6538",0.296511627906977,1.41710016319869,2.85140092210011,0.00389262306650343,0.0334541685320269,0.0334541685320269,"3725/9734/5966/4792/1959/114483833/8339/8340/5295/8970/1027/1026/8362/8345/10379/3249/128312/1233/4790/4193/4791/3105/7185/894/55869/8294/440689/836/3107/8367/3665/9586/3134/5366/121504/8503/8364/6722/8348/8365/85477/2959/8344/8349/3106/1960/8370/8347/8341/3135/6776",51
"Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","26/1368","75/6538",0.346666666666667,1.65680311890838,2.94263082327455,0.00390775187980941,0.0334541685320269,0.0334541685320269,"355/8795/2534/3460/5295/4772/399694/1437/154064/5582/3105/3383/7124/27040/3456/836/3107/3824/80329/8503/7462/673/80328/3106/5336/3135",26
"Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","26/1368","75/6538",0.346666666666667,1.65680311890838,2.94263082327455,0.00390775187980941,0.0334541685320269,0.0334541685320269,"51561/3725/3569/4792/3460/4793/196/10148/4772/4790/3662/3717/6095/5602/27040/861/30009/4794/3553/2625/5914/3112/3111/2353/50943/6776",26
"Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","28/1368","84/6538",0.333333333333333,1.59307992202729,2.81400849341545,0.005276159354238,0.0440936174604176,0.0440936174604176,"355/7043/6352/3725/3569/4792/3460/7097/5295/2775/3576/148022/6349/55844/4790/6348/7124/5602/3592/2769/3456/8837/8503/7189/3553/6347/5332/2353",28
"Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","10/1368","21/6538",0.476190476190476,2.27582846003899,3.01207021982582,0.0056523436132238,0.0461388978660826,0.0461388978660826,"355/3569/8542/5582/3383/7124/3592/3553/5332/7412",10
"Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","23/1368","66/6538",0.348484848484849,1.6654926457558,2.79500760316584,0.00599181502258569,0.0475032234350004,0.0475032234350003,"10623/6352/3569/4792/4210/4793/115004/6351/85364/23586/81030/4790/3428/3627/10621/3456/836/3665/3553/340061/114548/9560/25939",23
"Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","18/1368","48/6538",0.375,1.7922149122807,2.83353318341473,0.00609015685064107,0.0475032234350004,0.0475032234350003,"859/2534/1756/3908/958/6445/3105/3383/836/3107/3134/4624/1837/27/3112/3111/3106/3135",18
"Organismal Systems","Environmental adaptation","hsa04710","Circadian rhythm","13/1368","31/6538",0.419354838709677,2.00419732126014,2.88268057571495,0.00644061495380812,0.0491446923649272,0.0491446923649272,"1408/406/8863/9572/5187/6096/6095/4783/79365/8864/5565/9975/1407",13
