"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009617","response to bacterium","139/3003","355/13282",0.391549295774648,1.73178746136493,7.55384183964992,9.42416251444673e-13,4.95805189885042e-09,4.95805189885042e-09,"CCL20/H2BC18/ALPL/LYST/IL18RAP/MAP2K3/ZC3H12A/CD274/SLC15A2/MMP9/TLR2/SLC9A9/IRGM/NOCT/H2BC9/TNIP1/CFP/CXCL9/GFI1/GBP1/HLA-A/JUND/NFKBIB/TF/GBP4/ARG2/CFB/VGF/NOD2/TLR10/GBP5/PLCG2/NFKBIL1/EFNB2/ADM/IL1B/H2BC8/H2BC6/TICAM1/IL18R1/GBP2/TNFSF4/LYZL6/RNASE13/H2BC13/GBP7/TRAF6/C2/OPTN/H2BC17/IL13/NR1D1/GNRH1/ANKRD1/PPM1E/TNF/IL7R/LTA/SPI1/IRAK2/VCAM1/TNFRSF1B/CXCL8/CHGA/SIGLEC16/IL6/H2BC4/IL10RA/IL1A/NR4A1/BTK/BCL10/HAVCR2/NR1H4/RASGRP4/NLRP1/ZFP36/XBP1/GCH1/MMRN2/H2BC21/PABPN1/LEAP2/LYG1/IRF5/NFKB1/AHR/EPX/CXCL10/H2BC15/OAS3/ISG15/HLA-B/APOL1/OAS2/NFKB2/ZNFX1/CEACAM20/CYP1A1/CX3CL1/CSF3/SLC11A1/B2M/TSLP/NFKBIZ/JAK2/GBP3/RNASE10/TAB2/CCL2/CACTIN/CYP27B1/IL12A/IL23A/WFDC5/FGR/PELI1/CD40/NLRC4/RNASE9/FOS/PDCD1LG2/SSC5D/H2BC19P/TNFAIP3/RARA/TNIP2/H2BC26/NLRP3/KMO/FER/H2BC11/TNFRSF14/WFDC2/CSF2/CASP3/ITGAM/FOXP3/CXCL2",139
"GO:0019221","cytokine-mediated signaling pathway","139/3003","375/13282",0.370666666666667,1.63942546342546,6.78907376099368,9.71765459546606e-11,2.55622904133735e-07,2.55622904133735e-07,"BIRC2/IFNB1/NLRC5/TIFA/IL16/IL18RAP/CSF1R/IFNL3/SOCS1/IL12RB2/ILK/PARP9/SOCS2/IRGM/NFKBIA/CDK5R1/CXCL9/GFI1/CCL3L1/IL11RA/TRAF3IP2/F3/CXCR4/BIRC3/TRAF1/EBI3/CD70/IRF1/OSM/IL1B/IFNL4/SPHK1/CXCL11/IL18R1/LILRB3/IL17RE/IL20RB/TRAF6/IL13/IFNLR1/PTPN1/EDAR/MX1/CEACAM1/TNF/IFNL2/PIK3R1/IL7R/SPI1/IRAK2/TMC8/MPL/PRLR/TNFRSF1B/STING1/IRF7/HSPA1A/IL6/IL10RA/IL1A/RNF113A/CRLF2/DICER1/INHBA/C1QTNF4/CXCL12/TNFSF13B/NR1H4/USP18/CCL3/IL34/EGR1/CCL4/CCR4/FZD4/EDA2R/IL7/TNFRSF18/IRF5/NFKB1/IL15RA/CXCL10/OAS3/ISG15/ZBP1/SPATA2/IFI27/RNF185/ACKR4/OAS2/IFITM1/RFFL/SH2B3/IFNL1/LAPTM5/SOCS3/CX3CL1/CCR10/CSF3/ENTREP1/TRIM56/TSLP/NFKBIZ/CLCF1/SLIT2/JAK2/CSF1/STAT5A/CARD14/CCL2/CACTIN/TANK/ACKR1/IL12A/IL23A/IL17REL/FAS/CD40/HCLS1/TXK/CD74/TNFAIP3/IFNGR2/TNIP2/SOCS4/CCL5/DUOX2/OASL/FER/H2BC11/CYLD/SAMHD1/LILRA6/TNFRSF14/PARP14/CXCR6/CSF2/IL5/GPR25",139
"GO:0019730","antimicrobial humoral response","40/3003","70/13282",0.571428571428571,2.52737738452024,6.925142505661,4.21037214144116e-10,6.17336980385614e-07,6.17336980385614e-07,"CCL20/H2BC18/H2BC9/CXCL9/HLA-A/CCL3L1/TF/CXCL3/ADM/GATA6/CXCL11/H2BC8/H2BC6/H2BC13/H2BC17/CXCL1/CXCL8/H2BC4/CXCL12/CCL3/H2BC21/CCL17/CCL4/LEAP2/NPPB/CXCL10/H2BC15/COLEC11/CX3CL1/SLC11A1/B2M/TSLP/CCL2/WFDC5/H2BC19P/CCL5/H2BC26/H2BC11/WFDC2/CXCL2",40
"GO:0006959","humoral immune response","58/3003","120/13282",0.483333333333333,2.13774003774004,6.76690910009634,4.69368546197008e-10,6.17336980385614e-07,6.17336980385614e-07,"CCL20/H2BC18/IFNB1/CD83/H2BC9/CFP/CXCL9/HLA-A/CCL3L1/TF/TRAF3IP2/CFB/CXCL3/EBI3/ADM/IL1B/GATA6/CXCL11/H2BC8/H2BC6/CR1L/H2BC13/C2/H2BC17/CXCL1/POU2AF1/C4A/CXCL8/MASP2/IL6/H2BC4/POU2F2/CXCL12/CCL3/H2BC21/CCL17/CCL4/LEAP2/NPPB/IL7/SUSD4/CXCL10/H2BC15/COLEC11/CX3CL1/SLC11A1/B2M/TSLP/CCL2/FCMR/C8G/WFDC5/H2BC19P/CCL5/H2BC26/H2BC11/WFDC2/CXCL2",58
"GO:0042742","defense response to bacterium","70/3003","158/13282",0.443037974683544,1.95951727597297,6.55791604647899,1.01740607198057e-09,1.0064437970698e-06,1.0064437970698e-06,"CCL20/H2BC18/LYST/IL18RAP/SLC15A2/TLR2/SLC9A9/IRGM/H2BC9/CFP/GBP1/HLA-A/TF/GBP4/ARG2/VGF/NOD2/GBP5/ADM/IL1B/H2BC8/H2BC6/IL18R1/GBP2/LYZL6/RNASE13/H2BC13/GBP7/OPTN/H2BC17/IL7R/CHGA/SIGLEC16/IL6/H2BC4/HAVCR2/NR1H4/RASGRP4/NLRP1/MMRN2/H2BC21/LEAP2/LYG1/NFKB1/EPX/H2BC15/OAS3/ISG15/APOL1/OAS2/ZNFX1/SLC11A1/B2M/TSLP/NFKBIZ/GBP3/RNASE10/TAB2/IL12A/IL23A/WFDC5/FGR/NLRC4/RNASE9/SSC5D/H2BC19P/H2BC26/H2BC11/TNFRSF14/WFDC2",70
"GO:0002250","adaptive immune response","111/3003","291/13282",0.381443298969072,1.68708954275965,6.4055461326514,1.14781653343828e-09,1.0064437970698e-06,1.0064437970698e-06,"CD7/IFNB1/IL18RAP/IL12RB2/ZC3H12A/FYN/CD274/HLA-F/HLA-A/CAMK4/TRAF3IP2/ARG2/RAPGEF3/NOD2/EBI3/LAT/CD70/IRF1/IL1B/IL18R1/CR1L/RORA/TNFSF4/LILRB3/IL17RE/PRDM1/LIG4/TRAF6/C2/BACH2/CEACAM1/HLA-DOB/LAMP3/CLEC4M/C4A/TNFRSF1B/TBX21/BTN3A1/PAG1/IRF7/MASP2/IL6/CARD9/BTK/BCL10/HAVCR2/PRDM16/ZBTB46/HLA-DOA/SEMA4A/RC3H1/LAT2/HLA-H/HLA-C/IL4I1/ALOX15/RAG1/LAG3/SUSD4/CD79A/AHR/TAP1/CRTAM/IRF4/CD8A/ULBP1/HLA-B/CD27/HLA-G/BRD2/AGER/EOMES/FCGR1A/SAMSN1/RNF19B/SOCS3/RSAD2/SLC11A1/B2M/NFKBIZ/CLCF1/JAK2/ICOSLG/KLRD1/STAT5A/TNFSF13/SECTM1/FCMR/RAET1L/C8G/IL12A/IL23A/ERAP2/CD40/PDCD1LG2/GATA3/ULBP2/TXK/ENTPD7/CD74/TNFAIP3/CD160/SHLD3/NFKBID/BCL6/WAS/NLRP3/SLAMF7/LILRA6/TNFRSF14/FOXP3",111
"GO:0032943","mononuclear cell proliferation","63/3003","138/13282",0.456521739130435,2.01915475828519,6.50479367673126,1.59985546976331e-09,1.20240566091782e-06,1.20240566091782e-06,"IFNB1/PNP/IL12RB2/CD274/IGF2/HLA-A/ARG2/IRS2/EBI3/CD70/IRF1/SDC4/IL1B/TNFSF4/TRAF6/IL13/CD22/GNRH1/VCAM1/MPL/PRLR/TNFRSF1B/BTN3A1/TNFSF14/IL6/SHH/BTN2A2/IL1A/BTK/HAVCR2/TNFSF13B/RC3H1/IL4I1/IL7/SH3RF1/CD79A/AHR/CRTAM/HLA-G/TNFSF9/AGER/LMBR1L/LAPTM5/SLC11A1/IKZF3/NFKBIZ/CLCF1/JAK2/ICOSLG/CSF1/TNFSF13/IL12A/IL23A/CD40/MYC/PDCD1LG2/LST1/CD74/CCL5/TNFRSF14/IL5/FLT3LG/FOXP3",63
"GO:0046651","lymphocyte proliferation","62/3003","136/13282",0.455882352941176,2.01632681044446,6.43907737691317,2.30480130115535e-09,1.48295439770142e-06,1.48295439770142e-06,"IFNB1/PNP/IL12RB2/CD274/IGF2/HLA-A/ARG2/IRS2/EBI3/CD70/IRF1/SDC4/IL1B/TNFSF4/TRAF6/IL13/CD22/GNRH1/VCAM1/MPL/PRLR/TNFRSF1B/BTN3A1/TNFSF14/IL6/SHH/BTN2A2/IL1A/BTK/HAVCR2/TNFSF13B/RC3H1/IL4I1/IL7/SH3RF1/CD79A/AHR/CRTAM/HLA-G/TNFSF9/AGER/LMBR1L/LAPTM5/SLC11A1/IKZF3/NFKBIZ/CLCF1/JAK2/ICOSLG/TNFSF13/IL12A/IL23A/CD40/MYC/PDCD1LG2/LST1/CD74/CCL5/TNFRSF14/IL5/FLT3LG/FOXP3",62
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","33/3003","55/13282",0.6,2.65374625374625,6.64258564743788,2.55677459262423e-09,1.48295439770142e-06,1.48295439770142e-06,"CCL20/H2BC18/H2BC9/CXCL9/CCL3L1/CXCL3/ADM/CXCL11/H2BC8/H2BC6/H2BC13/H2BC17/CXCL1/CXCL8/H2BC4/CXCL12/CCL3/H2BC21/CCL17/CCL4/LEAP2/NPPB/CXCL10/H2BC15/CX3CL1/B2M/TSLP/CCL2/H2BC19P/CCL5/H2BC26/H2BC11/CXCL2",33
"GO:0070661","leukocyte proliferation","69/3003","158/13282",0.436708860759494,1.9315241720305,6.36659439950924,2.81876905094358e-09,1.48295439770142e-06,1.48295439770142e-06,"IFNB1/PNP/CSF1R/IL12RB2/CD274/IGF2/HLA-A/ARG2/IRS2/EBI3/CD70/IRF1/SDC4/IL1B/TNFSF4/TRAF6/IL13/CD22/GNRH1/VCAM1/MPL/PRLR/TNFRSF1B/BTN3A1/TNFSF14/IL6/SHH/BTN2A2/IL1A/BTK/HAVCR2/TNFSF13B/IL34/RC3H1/IL4I1/IL7/SH3RF1/CD79A/AHR/CRTAM/HLA-G/TNFSF9/AGER/LMBR1L/LAPTM5/CX3CL1/SLC11A1/IKZF3/NFKBIZ/CLCF1/JAK2/ICOSLG/CSF1/TNFSF13/IL12A/IL23A/CD40/MYC/PDCD1LG2/LST1/CD74/TNFAIP3/BST2/CCL5/TNFRSF14/CSF2/IL5/FLT3LG/FOXP3",69
"GO:1903131","mononuclear cell differentiation","118/3003","320/13282",0.36875,1.63094821844822,6.17518994027095,3.64923195361565e-09,1.61912994255443e-06,1.61912994255443e-06,"DNAJB9/IFNB1/PNP/IL18RAP/CSF1R/SOCS1/ZC3H12A/HDAC9/MMP9/TLR2/ZFP36L2/RAG2/CAMK4/IL11RA/TRAF3IP2/DLL1/PDP2/CFB/PLCG2/ID2/SMARCE1/IRF1/IL1B/GPHRB/IL18R1/RORA/TNFSF4/IL20RB/PRDM1/LIG4/KMT2A/POU2AF1/PIK3R1/IL7R/BATF2/SPI1/VCAM1/FNIP1/IRF8/ADAM8/TBX21/IRF7/IL6/SHH/IL1A/BTK/VNN1/INHBA/TNFSF13B/CEBPG/PRDM16/XBP1/ZBTB46/IL34/SEMA4A/RC3H1/LIF/RUNX1/IL4I1/RAG1/LAG3/NFIL3/PPP2R3C/IL7/SH3RF1/CD79A/CRTAM/PIK3R3/JMJD1C/IRF4/CD8A/HLA-B/CD27/HLA-G/TNFSF9/BRD2/DLL4/AGER/KLF6/IFI16/EOMES/LMBR1L/IFNL1/LAPTM5/SOCS3/USP44/RSAD2/CSF3/IKZF3/PTGER4/NFKBIZ/CLCF1/ICOSLG/CSF1/STAT5A/DHRS2/IL23A/CFLAR/INPP5D/DUSP10/MYC/FOS/GATA3/RHOH/PAX5/HCLS1/ENTPD7/CD74/PDE2A/RARA/NFKBID/BCL6/RELB/NLRP3/BATF3/CSF2/FLT3LG/FOXP3",118
